KRAS_1uMGDP_G12D_GDP_D_4002 - 1_X	KRAS_1uMGDP_G12D_GDP_D_4002 - 1_Y	KRAS_1uMGDP__G12D_GDP_D_400 - 1_X	KRAS_1uMGDP__G12D_GDP_D_400 - 1_Y
10256.8	-18.71	5279.98	-19.509
10257.4	-18.71	5280.46	-19.527
10257.9	-18.712	5280.94	-19.546
10258.4	-18.719	5281.58	-19.574
10258.9	-18.719	5282.06	-19.601
10259.3	-18.719	5282.54	-19.622
10259.8	-18.722	5283.02	-19.64
10260.4	-18.726	5283.5	-19.657
10260.9	-18.729	5283.98	-19.667
10261.4	-18.731	5284.62	-19.677
10261.9	-18.728	5285.1	-19.683
10262.4	-18.727	5285.58	-19.683
10262.9	-18.731	5286.06	-19.674
10263.5	-18.721	5286.54	-19.668
10264	-18.712	5287.02	-19.659
10264.4	-18.705	5287.66	-19.644
10264.9	-18.701	5288.14	-19.633
10265.4	-18.704	5288.62	-19.623
10266.1	-18.704	5289.1	-19.612
10266.5	-18.709	5289.58	-19.606
10267	-18.709	5290.06	-19.597
10267.5	-18.713	5290.7	-19.583
10268	-18.716	5291.18	-19.572
10268.4	-18.719	5291.66	-19.56
10269.1	-18.74	5292.14	-19.552
10269.6	-18.741	5292.62	-19.542
10270.1	-18.742	5293.1	-19.53
10270.5	-18.741	5293.74	-19.514
10271	-18.738	5294.22	-19.503
10271.5	-18.736	5294.7	-19.498
10272.1	-18.723	5295.18	-19.49
10272.6	-18.716	5295.66	-19.486
10273.1	-18.703	5296.14	-19.481
10273.6	-18.695	5296.62	-19.476
10274.2	-18.686	5297.26	-19.471
10274.7	-18.69	5297.74	-19.473
10275.2	-18.788	5298.22	-19.469
10275.6	-18.92	5298.7	-19.469
10276.1	-19.071	5299.18	-19.468
10276.8	-19.296	5299.82	-19.467
10277.3	-19.489	5300.3	-19.464
10277.7	-19.682	5300.78	-19.466
10278.2	-19.886	5301.26	-19.466
10278.7	-20.09	5301.74	-19.469
10279.3	-20.343	5302.22	-19.471
10279.8	-20.532	5302.86	-19.483
10280.3	-20.709	5303.34	-19.492
10280.8	-20.878	5303.82	-19.495
10281.3	-21.04	5304.3	-19.506
10281.7	-21.199	5304.78	-19.512
10282.4	-21.38	5305.26	-19.509
10282.8	-21.521	5305.9	-19.511
10283.3	-21.656	5306.38	-19.514
10283.8	-21.783	5306.86	-19.508
10284.3	-21.904	5307.34	-19.504
10284.8	-22.028	5307.82	-19.511
10285.4	-22.189	5308.3	-19.516
10285.9	-22.311	5308.78	-19.516
10286.4	-22.426	5309.42	-19.508
10286.8	-22.532	5309.9	-19.495
10287.3	-22.63	5310.38	-19.489
10288	-22.745	5310.86	-19.485
10288.4	-22.82	5311.34	-19.486
10288.9	-22.883	5311.82	-19.488
10289.4	-22.935	5312.46	-19.486
10289.9	-22.985	5312.94	-19.484
10290.4	-23.029	5313.42	-19.48
10291	-23.077	5313.9	-19.533
10291.5	-23.105	5314.38	-19.662
10292	-23.123	5314.86	-19.815
10292.5	-23.132	5315.34	-19.992
10292.9	-23.143	5315.98	-20.242
10293.6	-23.158	5316.46	-20.461
10294	-23.165	5316.94	-20.677
10294.5	-23.171	5317.42	-20.9
10295	-23.175	5317.9	-21.126
10295.5	-23.176	5318.38	-21.331
10296.1	-23.176	5319.02	-21.592
10296.6	-23.171	5319.5	-21.78
10297.1	-23.165	5319.98	-21.958
10297.6	-23.158	5320.46	-22.132
10298.2	-23.144	5320.94	-22.288
10298.7	-23.134	5321.42	-22.436
10299.2	-23.129	5321.9	-22.573
10299.6	-23.121	5322.54	-22.741
10300.1	-23.109	5323.02	-22.863
10300.8	-23.09	5323.5	-22.986
10301.2	-23.077	5323.98	-23.107
10301.7	-23.062	5324.46	-23.221
10302.2	-23.048	5324.94	-23.335
10302.7	-23.027	5325.58	-23.473
10303.2	-23.012	5326.06	-23.575
10303.8	-22.984	5326.54	-23.664
10304.3	-22.977	5327.02	-23.748
10304.8	-22.967	5327.5	-23.82
10305.2	-22.952	5327.98	-23.881
10305.7	-22.942	5328.62	-23.949
10306.4	-22.929	5329.1	-23.987
10306.8	-22.92	5329.58	-24.021
10307.3	-22.913	5330.06	-24.054
10307.8	-22.911	5330.54	-24.079
10308.3	-22.908	5331.02	-24.098
10308.9	-22.898	5331.5	-24.116
10309.4	-22.892	5332.14	-24.137
10309.9	-22.881	5332.62	-24.15
10310.4	-22.878	5333.1	-24.155
10310.8	-22.873	5333.58	-24.156
10311.3	-22.861	5334.06	-24.16
10312	-22.854	5334.54	-24.157
10312.4	-22.843	5335.18	-24.153
10312.9	-22.834	5335.66	-24.144
10313.4	-22.824	5336.14	-24.138
10313.9	-22.812	5336.62	-24.124
10314.5	-22.795	5337.1	-24.114
10315	-22.789	5337.74	-24.097
10315.5	-22.779	5338.22	-24.08
10316	-22.771	5338.7	-24.07
10316.4	-22.763	5339.18	-24.059
10316.9	-22.759	5339.66	-24.049
10317.6	-22.741	5340.14	-24.041
10318	-22.741	5340.78	-24.028
10318.5	-22.738	5341.26	-24.022
10319	-22.732	5341.74	-24.013
10319.5	-22.721	5342.22	-24.001
10320.1	-22.709	5342.7	-23.991
10320.6	-22.706	5343.18	-23.982
10321.1	-22.706	5343.66	-23.968
10321.6	-22.703	5344.3	-23.959
10322	-22.698	5344.78	-23.956
10322.7	-22.688	5345.26	-23.945
10323.2	-22.685	5345.74	-23.938
10323.7	-22.682	5346.22	-23.928
10324.1	-22.679	5346.7	-23.909
10324.6	-22.673	5347.34	-23.894
10325.1	-22.671	5347.82	-23.883
10325.7	-22.662	5348.3	-23.865
10326.2	-22.655	5348.78	-23.848
10326.7	-22.653	5349.26	-23.837
10327.2	-22.644	5349.74	-23.826
10327.8	-22.642	5350.38	-23.81
10328.3	-22.641	5350.86	-23.802
10328.8	-22.635	5351.34	-23.795
10329.2	-22.627	5351.82	-23.789
10329.7	-22.626	5352.3	-23.783
10330.4	-22.627	5352.78	-23.779
10330.9	-22.622	5353.42	-23.765
10331.3	-22.621	5353.9	-23.758
10331.8	-22.622	5354.38	-23.751
10332.3	-22.621	5354.86	-23.746
10332.8	-22.62	5355.34	-23.74
10333.4	-22.619	5355.82	-23.734
10333.9	-22.622	5356.46	-23.728
10334.4	-22.619	5356.94	-23.718
10334.8	-22.621	5357.42	-23.705
10335.3	-22.618	5357.9	-23.696
10335.8	-22.616	5358.38	-23.694
10336.4	-22.62	5358.86	-23.684
10336.9	-22.622	5359.5	-23.67
10337.4	-22.624	5359.98	-23.663
10337.9	-22.618	5360.46	-23.655
10338.4	-22.616	5360.94	-23.647
10339	-22.606	5361.42	-23.641
10339.5	-22.598	5361.9	-23.636
10340	-22.599	5362.54	-23.631
10340.4	-22.6	5363.02	-23.628
10340.9	-22.605	5363.5	-23.621
10341.6	-22.626	5363.98	-23.621
10342.1	-22.828	5364.46	-23.626
10342.5	-22.956	5364.94	-23.617
10343	-22.998	5365.42	-23.612
10343.5	-23.111	5366.06	-23.61
10344	-30.185	5366.54	-23.61
10344.6	-27.818	5367.02	-23.608
10345.1	-24.555	5367.5	-23.609
10345.6	-23.301	5367.98	-23.604
10346.1	-22.224	5368.62	-23.599
10346.5	-22.101	5369.1	-23.591
10347.2	-22.187	5369.58	-23.588
10347.6	-22.152	5370.06	-23.586
10348.1	-22.057	5370.54	-23.584
10348.6	-21.961	5371.02	-23.583
10349.3	-21.83	5371.66	-23.589
10349.7	-21.719	5372.14	-23.588
10350.2	-21.615	5372.62	-23.591
10350.7	-21.51	5373.1	-23.592
10351.2	-21.405	5373.58	-23.591
10351.8	-21.264	5374.22	-23.591
10352.3	-21.154	5374.7	-23.592
10352.8	-21.05	5375.18	-23.596
10353.3	-20.944	5375.66	-23.594
10353.7	-20.833	5376.14	-23.595
10354.4	-20.692	5376.62	-23.602
10354.8	-20.575	5377.26	-23.6
10355.3	-20.465	5377.74	-23.602
10355.8	-20.354	5378.22	-23.603
10356.3	-20.243	5378.7	-23.605
10356.8	-20.13	5379.18	-23.607
10357.4	-19.978	5379.66	-23.614
10357.9	-19.861	5380.3	-23.661
10358.4	-19.741	5380.78	-23.818
10358.8	-19.624	5381.26	-23.974
10359.3	-19.506	5381.74	-24.034
10360	-19.359	5382.22	-24.097
10360.5	-19.233	5382.7	-24.397
10360.9	-19.111	5383.34	-24.668
10361.4	-18.989	5383.82	-23.955
10361.9	-18.864	5384.3	-23.969
10362.4	-18.736	5384.78	-24.02
10363	-18.574	5385.26	-23.954
10363.5	-18.447	5385.74	-23.901
10364	-18.319	5386.38	-23.836
10364.5	-18.192	5386.86	-23.791
10364.9	-18.07	5387.34	-23.749
10365.4	-17.937	5387.82	-23.713
10366	-17.765	5388.3	-23.684
10366.5	-17.631	5388.78	-23.657
10367	-17.5	5389.26	-23.626
10367.5	-17.369	5389.9	-23.601
10368	-17.237	5390.38	-23.583
10368.6	-17.063	5390.86	-23.559
10369.1	-16.921	5391.34	-23.541
10369.6	-16.789	5391.82	-23.525
10370	-16.65	5392.3	-23.509
10370.5	-16.512	5392.94	-23.491
10371	-16.377	5393.42	-23.476
10371.7	-16.193	5393.9	-23.463
10372.1	-16.049	5394.38	-23.449
10372.6	-15.914	5394.86	-23.433
10373.1	-15.78	5395.34	-23.415
10373.6	-15.642	5395.82	-23.403
10374	-15.504	5396.46	-23.39
10374.7	-15.325	5396.94	-23.381
10375.2	-15.184	5397.42	-23.371
10375.7	-15.05	5397.9	-23.362
10376.1	-14.916	5398.38	-23.347
10376.6	-14.785	5399.02	-23.328
10377.1	-14.652	5399.5	-23.319
10377.7	-14.472	5399.98	-23.308
10378.2	-14.329	5400.46	-23.3
10378.7	-14.194	5400.94	-23.289
10379.2	-14.059	5401.42	-23.277
10379.7	-13.925	5401.9	-23.272
10380.3	-13.748	5402.54	-23.267
10380.8	-13.603	5403.02	-23.265
10381.2	-13.463	5403.5	-23.265
10381.7	-13.321	5403.98	-23.262
10382.2	-13.173	5404.46	-23.26
10382.9	-12.985	5404.94	-23.257
10383.3	-12.843	5405.58	-23.259
10383.8	-12.703	5406.06	-23.258
10384.3	-12.561	5406.54	-23.254
10384.8	-12.419	5407.02	-23.252
10385.4	-12.24	5407.5	-23.245
10385.9	-12.1	5407.98	-23.24
10386.4	-11.967	5408.62	-23.241
10386.9	-11.837	5409.1	-23.232
10387.3	-11.708	5409.58	-23.222
10387.8	-11.574	5410.06	-23.216
10388.4	-11.397	5410.54	-23.213
10388.9	-11.254	5411.02	-23.203
10389.4	-11.12	5411.66	-23.182
10389.9	-10.98	5412.14	-23.166
10390.4	-10.846	5412.62	-23.147
10391	-10.667	5413.1	-23.131
10391.5	-10.522	5413.58	-23.116
10392	-10.383	5414.06	-23.108
10392.4	-10.246	5414.7	-23.095
10392.9	-10.111	5415.18	-23.087
10393.6	-9.935	5415.66	-23.086
10394.1	-9.793	5416.14	-23.079
10394.5	-9.653	5416.62	-23.073
10395	-9.512	5417.1	-23.065
10395.5	-9.373	5417.74	-23.052
10396.1	-9.193	5418.22	-23.045
10396.6	-9.049	5418.7	-23.036
10397.1	-8.908	5419.18	-23.023
10397.6	-8.77	5419.66	-23.019
10398.1	-8.632	5420.14	-23.011
10398.7	-8.45	5420.78	-22.997
10399.2	-8.306	5421.26	-22.991
10399.6	-8.168	5421.74	-22.984
10400.1	-8.034	5422.22	-22.969
10400.6	-7.899	5422.7	-22.96
10401.1	-7.764	5423.18	-22.948
10401.7	-7.592	5423.82	-22.933
10402.2	-7.45	5424.3	-22.917
10402.7	-7.313	5424.78	-22.909
10403.2	-7.173	5425.26	-22.902
10403.6	-7.029	5425.74	-22.894
10404.1	-6.884	5426.22	-22.89
10404.8	-6.699	5426.86	-22.884
10405.3	-6.55	5427.34	-22.875
10405.7	-6.399	5427.82	-22.859
10406.2	-6.257	5428.3	-22.845
10406.7	-6.111	5428.78	-22.831
10407.2	-5.967	5429.26	-22.822
10407.8	-5.779	5429.9	-22.813
10408.3	-5.633	5430.38	-22.807
10408.8	-5.489	5430.86	-22.806
10409.3	-5.344	5431.34	-22.807
10409.7	-5.203	5431.82	-22.804
10410.2	-5.062	5432.3	-22.803
10410.8	-4.878	5432.94	-22.798
10411.3	-4.732	5433.42	-22.793
10411.8	-4.597	5433.9	-22.785
10412.3	-4.455	5434.38	-22.772
10412.8	-4.315	5434.86	-22.762
10413.4	-4.13	5435.34	-22.75
10413.9	-3.978	5435.98	-22.739
10414.4	-3.836	5436.46	-22.729
10414.8	-3.691	5436.94	-22.723
10415.3	-3.55	5437.42	-22.713
10415.8	-3.407	5437.9	-22.704
10416.5	-3.22	5438.38	-22.695
10416.9	-3.07	5439.02	-22.681
10417.4	-2.925	5439.5	-22.669
10417.9	-2.778	5439.98	-22.663
10418.4	-2.628	5440.46	-22.66
10419	-2.436	5440.94	-22.647
10419.5	-2.286	5441.42	-22.632
10420	-2.14	5442.06	-22.616
10420.5	-1.999	5442.54	-22.607
10420.9	-1.854	5443.02	-22.597
10421.4	-1.711	5443.5	-22.586
10422	-1.523	5443.98	-22.579
10422.5	-1.386	5444.46	-22.574
10423	-1.252	5444.94	-22.574
10423.5	-1.114	5445.58	-22.572
10424	-0.973	5446.06	-22.57
10424.6	-0.796	5446.54	-22.568
10425.1	-0.657	5447.02	-22.561
10425.6	-0.521	5447.5	-22.55
10426	-0.386	5447.98	-22.544
10426.5	-0.254	5448.62	-22.536
10427.2	-0.07	5449.1	-22.524
10427.7	0.072	5449.58	-22.521
10428.1	0.207	5450.06	-22.517
10428.6	0.342	5450.54	-22.513
10429.1	0.47	5451.02	-22.508
10429.7	0.643	5451.66	-22.503
10430.2	0.772	5452.14	-22.496
10430.7	0.903	5452.62	-22.483
10431.2	1.031	5453.1	-22.469
10431.7	1.157	5453.58	-22.457
10432.1	1.283	5454.06	-22.441
10432.8	1.439	5454.7	-22.421
10433.2	1.567	5455.18	-22.397
10433.7	1.686	5455.66	-22.379
10434.2	1.797	5456.14	-22.354
10434.7	1.91	5456.62	-22.34
10435.2	2.016	5457.1	-22.329
10435.8	2.155	5457.58	-22.322
10436.3	2.255	5458.22	-22.318
10436.8	2.357	5458.7	-22.313
10437.2	2.454	5459.18	-22.314
10437.9	2.578	5459.66	-22.31
10438.4	2.671	5460.14	-22.31
10438.9	2.76	5460.78	-22.314
10439.3	2.851	5461.26	-22.316
10439.8	2.93	5461.74	-22.311
10440.3	3.008	5462.22	-22.302
10440.9	3.1	5462.7	-22.298
10441.4	3.166	5463.18	-22.288
10441.9	3.229	5463.82	-22.277
10442.4	3.281	5464.3	-22.269
10442.9	3.338	5464.78	-22.26
10443.5	3.401	5465.26	-22.25
10444	3.442	5465.74	-22.239
10444.5	3.488	5466.22	-22.229
10444.9	3.535	5466.86	-22.216
10445.4	3.578	5467.34	-22.206
10446.1	3.636	5467.82	-22.197
10446.5	3.678	5468.3	-22.191
10447	3.71	5468.78	-22.177
10447.5	3.747	5469.26	-22.17
10448	3.777	5469.9	-22.163
10448.6	3.81	5470.38	-22.157
10449.1	3.831	5470.86	-22.149
10449.6	3.852	5471.34	-22.144
10450.1	3.869	5471.82	-22.136
10450.5	3.894	5472.3	-22.124
10451	3.918	5472.94	-22.116
10451.7	3.949	5473.42	-22.099
10452.1	3.973	5473.9	-22.089
10452.6	4.001	5474.38	-22.071
10453.1	4.026	5474.86	-22.061
10453.6	4.044	5475.34	-22.052
10454.1	4.062	5475.98	-22.041
10454.7	4.073	5476.46	-22.03
10455.2	4.085	5476.94	-22.027
10455.7	4.092	5477.42	-22.024
10456.1	4.105	5477.9	-22.018
10456.6	4.116	5478.38	-22.016
10457.2	4.13	5479.02	-22.012
10457.7	4.139	5479.5	-22.008
10458.2	4.155	5479.98	-22.007
10458.7	4.167	5480.46	-22
10459.2	4.171	5480.94	-21.989
10459.6	4.175	5481.42	-21.981
10460.3	4.19	5482.06	-21.968
10460.8	4.204	5482.54	-21.959
10461.3	4.315	5483.02	-21.955
10461.7	4.342	5483.5	-21.941
10462.2	4.361	5483.98	-21.925
10462.7	4.555	5484.46	-21.922
10463.3	10.376	5485.1	-21.914
10463.8	4.626	5485.58	-21.911
10464.3	3.906	5486.06	-21.91
10464.8	3.873	5486.54	-21.904
10465.3	3.84	5487.02	-21.896
10465.9	3.873	5487.5	-21.893
10466.4	3.816	5488.14	-21.887
10466.9	3.761	5488.62	-21.882
10467.3	3.712	5489.1	-21.874
10467.8	3.656	5489.58	-21.867
10468.3	3.606	5490.06	-21.851
10468.8	3.556	5490.7	-21.847
10469.3	3.502	5491.18	-21.844
10469.9	3.441	5491.66	-21.84
10470.4	3.388	5492.14	-21.833
10470.8	3.342	5492.62	-21.83
10471.3	3.302	5493.1	-21.823
10471.8	3.264	5493.74	-21.817
10472.5	3.21	5494.22	-21.808
10472.9	3.173	5494.7	-21.797
10473.4	3.14	5495.18	-21.785
10473.9	3.1	5495.66	-21.77
10474.4	3.059	5496.14	-21.757
10474.8	3.026	5496.78	-21.746
10475.5	2.983	5497.26	-21.739
10476	2.943	5497.74	-21.736
10476.5	2.903	5498.22	-21.733
10476.9	2.862	5498.7	-21.732
10477.4	2.822	5499.18	-21.731
10478.1	2.766	5499.82	-21.641
10478.5	2.726	5500.3	-21.58
10479	2.688	5500.78	-21.565
10479.5	2.647	5501.26	-21.537
10480	2.604	5501.74	-20.808
10480.6	2.567	5502.22	-21.593
10481.1	2.535	5502.86	-21.678
10481.6	2.508	5503.34	-21.652
10482	2.483	5503.82	-21.682
10482.5	2.457	5504.3	-21.727
10483.2	2.418	5504.78	-21.777
10483.7	2.389	5505.26	-21.82
10484.1	2.36	5505.9	-21.87
10484.6	2.328	5506.38	-21.9
10485.1	2.291	5506.86	-21.93
10485.6	2.259	5507.34	-21.953
10486.2	2.207	5507.82	-21.98
10486.7	2.168	5508.3	-22.001
10487.2	2.131	5508.78	-22.021
10487.7	2.096	5509.42	-22.045
10488.1	2.065	5509.9	-22.068
10488.6	2.036	5510.38	-22.09
10489.3	1.993	5510.86	-22.115
10489.7	1.956	5511.34	-22.138
10490.2	1.926	5511.82	-22.156
10490.7	1.9	5512.46	-22.18
10491.2	1.869	5512.94	-22.192
10491.7	1.845	5513.42	-22.214
10492.3	1.816	5513.9	-22.234
10492.8	1.794	5514.38	-22.259
10493.3	1.766	5514.86	-22.278
10493.7	1.744	5515.5	-22.303
10494.2	1.712	5515.98	-22.319
10494.9	1.676	5516.46	-22.337
10495.3	1.647	5516.94	-22.356
10495.8	1.623	5517.42	-22.378
10496.3	1.594	5517.9	-22.398
10496.8	1.559	5518.54	-22.415
10497.4	1.511	5519.02	-22.431
10497.9	1.469	5519.5	-22.449
10498.4	1.427	5519.98	-22.461
10498.9	1.383	5520.46	-22.478
10499.3	1.348	5520.94	-22.492
10500	1.301	5521.58	-22.515
10500.5	1.269	5522.06	-22.537
10500.9	1.241	5522.54	-22.557
10501.4	1.217	5523.02	-22.582
10502	1.183	5523.5	-22.605
10502.5	1.166	5523.98	-22.622
10503	1.15	5524.46	-22.644
10503.5	1.128	5525.1	-22.67
10504	1.104	5525.58	-22.685
10504.5	1.081	5526.06	-22.704
10505.1	1.05	5526.54	-22.728
10505.6	1.019	5527.02	-22.748
10506.1	0.997	5527.66	-22.776
10506.5	0.975	5528.14	-22.8
10507	0.952	5528.62	-22.822
10507.5	0.93	5529.1	-22.847
10508.1	0.903	5529.58	-22.873
10508.6	0.879	5530.06	-22.897
10509.1	0.856	5530.7	-22.922
10509.6	0.838	5531.18	-22.937
10510.1	0.826	5531.66	-22.954
10510.7	0.81	5532.14	-22.969
10511.2	0.802	5532.62	-22.987
10511.7	0.794	5533.1	-23.006
10512.1	0.787	5533.74	-23.026
10512.6	0.779	5534.22	-23.039
10513.2	0.776	5534.7	-23.055
10513.7	0.769	5535.18	-23.07
10514.2	0.759	5535.66	-23.086
10514.7	0.752	5536.14	-23.104
10515.2	0.747	5536.78	-23.137
10515.8	0.739	5537.26	-23.16
10516.3	0.735	5537.74	-23.184
10516.8	0.731	5538.22	-23.209
10517.3	0.732	5538.7	-23.236
10517.7	0.722	5539.18	-23.265
10518.2	0.716	5539.82	-23.299
10518.9	0.707	5540.3	-23.323
10519.3	0.7	5540.78	-23.34
10519.8	0.692	5541.26	-23.362
10520.3	0.683	5541.74	-23.38
10520.8	0.671	5542.22	-23.396
10521.4	0.659	5542.7	-23.41
10521.9	0.647	5543.34	-23.418
10522.4	0.64	5543.82	-23.428
10522.9	0.631	5544.3	-23.439
10523.3	0.624	5544.78	-23.445
10524	0.618	5545.26	-23.457
10524.4	0.609	5545.74	-23.468
10524.9	0.604	5546.38	-23.488
10525.4	0.602	5546.86	-23.499
10525.9	0.595	5547.34	-23.51
10526.4	0.591	5547.82	-23.516
10527	0.587	5548.3	-23.517
10527.5	0.58	5548.78	-23.521
10528	0.569	5549.42	-23.524
10528.4	0.557	5549.9	-23.517
10528.9	0.543	5550.38	-23.516
10529.4	0.525	5550.86	-23.518
10530.1	0.508	5551.34	-23.516
10530.5	0.495	5551.82	-23.512
10531	0.482	5552.46	-23.515
10531.5	0.469	5552.94	-23.511
10532	0.462	5553.42	-23.511
10532.6	0.45	5553.9	-23.509
10533.1	0.439	5554.38	-23.512
10533.6	0.434	5555.02	-23.511
10534.1	0.429	5555.5	-23.507
10534.5	0.423	5555.98	-23.507
10535.2	0.417	5556.46	-23.504
10535.6	0.412	5556.94	-23.497
10536.1	0.41	5557.42	-23.494
10536.6	0.4	5558.06	-23.487
10537.1	0.386	5558.54	-23.484
10537.7	0.37	5559.02	-23.475
10538.2	0.351	5559.5	-23.468
10538.7	0.34	5559.98	-23.468
10539.2	0.325	5560.46	-23.465
10539.6	0.307	5561.1	-23.464
10540.1	0.289	5561.58	-23.466
10540.8	0.273	5562.06	-23.463
10541.3	0.258	5562.54	-23.463
10541.7	0.244	5563.02	-23.461
10542.2	0.234	5563.5	-23.462
10542.7	0.221	5563.98	-23.46
10543.3	0.212	5564.62	-23.456
10543.8	0.205	5565.1	-23.451
10544.3	0.194	5565.58	-23.449
10544.8	0.187	5566.06	-23.448
10545.3	0.175	5566.54	-23.444
10545.9	0.163	5567.02	-23.445
10546.4	0.149	5567.66	-23.444
10546.8	0.131	5568.14	-23.441
10547.3	0.112	5568.62	-23.446
10547.8	0.095	5569.1	-23.449
10548.5	0.074	5569.58	-23.446
10548.9	0.059	5570.06	-23.451
10549.4	0.049	5570.54	-23.45
10549.9	0.039	5571.18	-23.448
10550.4	0.023	5571.66	-23.448
10550.8	0.015	5572.14	-23.45
10551.5	1e-3	5572.62	-23.455
10552	-4e-3	5573.1	-23.457
10552.5	-0.011	5573.58	-23.47
10552.9	-0.027	5574.22	-23.485
10553.4	-0.036	5574.7	-23.496
10553.9	-0.055	5575.18	-23.503
10554.5	-0.076	5575.66	-23.503
10555	-0.095	5576.14	-23.507
10555.5	-0.114	5576.62	-23.51
10556	-0.129	5577.26	-23.511
10556.5	-0.144	5577.74	-23.514
10556.9	-0.153	5578.23	-23.516
10557.6	-0.174	5578.7	-23.514
10558	-0.191	5579.19	-23.514
10558.5	-0.196	5579.66	-23.51
10559	-0.206	5580.3	-23.507
10559.5	-0.214	5580.78	-23.505
10560	-0.226	5581.27	-23.505
10560.6	-0.247	5581.75	-23.511
10561.1	-0.26	5582.23	-23.515
10561.6	-0.276	5582.7	-23.515
10562	-0.284	5583.18	-23.517
10562.5	-0.295	5583.82	-23.525
10563.2	-0.307	5584.3	-23.531
10563.7	-0.315	5584.78	-23.543
10564.1	-0.327	5585.27	-23.554
10564.6	-0.344	5585.74	-23.562
10565.1	-0.355	5586.22	-23.57
10565.7	-0.375	5586.86	-23.574
10566.2	-0.39	5587.34	-23.577
10566.7	-0.401	5587.83	-23.58
10567.2	-0.419	5588.31	-23.58
10567.7	-0.437	5588.78	-23.586
10568.3	-0.452	5589.27	-23.591
10568.8	-0.461	5589.9	-23.583
10569.2	-0.468	5590.38	-23.58
10569.7	-0.475	5590.87	-23.576
10570.2	-0.491	5591.35	-23.582
10570.9	-0.501	5591.83	-23.584
10571.3	-0.513	5592.31	-23.584
10571.8	-0.526	5592.94	-23.591
10572.3	-0.535	5593.42	-23.6
10572.8	-0.543	5593.9	-23.606
10573.2	-0.556	5594.38	-23.62
10573.9	-0.574	5594.87	-23.63
10574.4	-0.585	5595.5	-23.634
10574.9	-0.596	5595.98	-23.643
10575.3	-0.61	5596.46	-23.649
10575.8	-0.621	5596.94	-23.655
10576.5	-0.636	5597.42	-23.657
10576.9	-0.65	5597.9	-23.658
10577.4	-0.658	5598.38	-23.666
10577.9	-0.668	5599.02	-23.673
10578.4	-0.67	5599.5	-23.679
10578.9	-0.675	5599.98	-23.684
10579.5	-0.68	5600.46	-23.692
10580	-0.687	5600.94	-23.694
10580.4	-0.693	5601.58	-23.696
10580.9	-0.697	5602.06	-23.701
10581.4	-0.706	5602.54	-23.697
10582.1	-0.725	5603.02	-23.7
10582.5	-0.734	5603.5	-23.702
10583	-0.746	5603.98	-23.702
10583.5	-0.755	5604.63	-23.704
10584	-0.764	5605.1	-23.708
10584.4	-0.772	5605.58	-23.712
10585.1	-0.785	5606.06	-23.723
10585.6	-0.794	5606.54	-23.736
10586.1	-0.801	5607.02	-23.747
10586.5	-0.81	5607.67	-23.762
10587	-0.821	5608.15	-23.775
10587.5	-0.831	5608.63	-23.788
10588.1	-0.842	5609.1	-23.794
10588.6	-0.848	5609.58	-23.802
10589.1	-0.861	5610.06	-23.809
10589.6	-0.875	5610.54	-23.816
10590.1	-0.891	5611.19	-23.813
10590.5	-0.907	5611.67	-23.815
10591.2	-0.924	5612.15	-23.819
10591.7	-0.932	5612.63	-23.819
10592.1	-0.944	5613.1	-23.824
10592.6	-0.955	5613.75	-23.826
10593.1	-0.969	5614.23	-23.83
10593.7	-0.989	5614.71	-23.835
10594.2	-1.003	5615.19	-23.841
10594.7	-1.009	5615.67	-23.842
10595.2	-1.017	5616.15	-23.848
10595.6	-1.023	5616.79	-23.85
10596.1	-1.03	5617.27	-23.844
10596.8	-1.043	5617.75	-23.842
10597.3	-1.053	5618.23	-23.842
10597.7	-1.065	5618.71	-23.832
10598.2	-1.074	5619.19	-23.833
10598.7	-1.09	5619.67	-23.836
10599.3	-1.103	5620.31	-23.844
10599.8	-1.117	5620.79	-23.847
10600.3	-1.127	5621.27	-23.857
10600.8	-1.134	5621.75	-23.87
10601.3	-1.139	5622.23	-23.878
10601.9	-1.15	5622.71	-23.887
10602.4	-1.157	5623.35	-23.896
10602.8	-1.174	5623.83	-23.898
10603.3	-1.188	5624.31	-23.893
10603.8	-1.195	5624.79	-23.897
10604.5	-1.214	5625.27	-23.894
10604.9	-1.222	5625.75	-23.893
10605.4	-1.228	5626.38	-23.89
10605.9	-1.241	5626.87	-23.89
10606.4	-1.251	5627.35	-23.894
10606.8	-1.253	5627.83	-23.895
10607.5	-1.259	5628.31	-23.902
10608	-1.267	5628.79	-23.905
10608.5	-1.271	5629.43	-23.911
10608.9	-1.275	5629.91	-23.91
10609.4	-1.283	5630.39	-23.914
10610.1	-1.283	5630.87	-23.916
10610.5	-1.289	5631.35	-23.915
10611	-1.301	5631.99	-23.915
10611.5	-1.317	5632.46	-23.915
10612	-1.332	5632.95	-23.915
10612.6	-1.343	5633.42	-23.912
10613.1	-1.354	5633.9	-23.919
10613.6	-1.366	5634.38	-23.92
10614.1	-1.384	5635.02	-23.933
10614.5	-1.398	5635.5	-23.942
10615.2	-1.408	5635.98	-23.955
10615.7	-1.415	5636.46	-23.964
10616.1	-1.423	5636.95	-23.977
10616.6	-1.436	5637.42	-23.991
10617.1	-1.449	5638.07	-24
10617.6	-1.454	5638.55	-24.009
