Column B vs. Column A_X	Column B vs. Column A_Y
595.704	2.80178
596.172	2.80504
596.657	2.80737
597.297	2.81864
597.781	2.82677
598.266	2.8436
598.734	2.85583
599.219	2.87313
599.703	2.88211
599.859	2.88874
600.343	2.88993
600.812	2.89878
601.296	2.89808
601.781	2.90043
602.265	2.9034
602.905	2.90056
603.374	2.88878
603.858	2.86118
604.342	2.84327
604.983	2.81618
605.467	2.79406
605.936	2.77611
606.42	2.76188
606.904	2.75538
607.545	2.75808
608.013	2.75878
608.498	2.77543
608.982	2.7945
609.466	2.8201
609.935	2.84505
610.575	2.87478
611.06	2.90073
611.544	2.92347
612.013	2.93674
612.497	2.95476
612.981	2.97077
613.622	2.98878
614.106	2.99968
614.574	3.00897
615.059	3.01505
615.543	3.0181
616.183	3.02031
616.668	3.01173
617.136	2.99127
617.621	2.98225
618.105	2.98209
618.745	2.99346
619.214	3.01178
619.698	3.0222
620.182	3.05126
620.667	3.08211
621.307	3.11968
621.776	3.14978
622.26	3.16725
622.744	3.18027
623.213	3.19669
623.697	3.21076
624.338	3.23271
624.822	3.25168
625.306	3.26187
625.775	3.26569
626.259	3.26569
626.9	3.27245
627.384	3.26766
627.868	3.27108
628.337	3.27911
628.821	3.28437
629.305	3.29236
629.946	3.29345
630.414	3.30079
630.899	3.30851
631.383	3.33101
632.023	3.34865
632.508	3.36076
632.976	3.36928
633.461	3.38381
633.945	3.40021
634.413	3.40778
635.054	3.41478
635.538	3.41048
636.022	3.40663
636.507	3.40584
636.975	3.40398
637.616	3.40778
638.1	3.39911
638.584	3.38592
639.053	3.38292
639.537	3.3803
640.178	3.38088
640.662	3.36298
641.146	3.34803
641.615	3.34792
642.099	3.33288
642.74	3.32435
643.224	3.32326
643.708	3.31561
644.177	3.30963
644.661	3.30566
645.145	3.30807
645.786	3.31551
646.254	3.31778
646.739	3.30765
647.223	3.3062
647.707	3.29471
648.348	3.27608
648.816	3.25478
649.301	3.24816
649.785	3.2489
650.254	3.24564
650.894	3.25678
651.378	3.26332
651.863	3.26675
652.347	3.27597
652.815	3.29378
653.456	3.31278
653.94	3.31656
654.424	3.31797
654.909	3.31884
655.377	3.31398
656.018	3.30579
656.502	3.30523
656.986	3.29083
657.455	3.27521
657.939	3.25621
658.423	3.23388
659.064	3.21405
659.548	3.20003
660.017	3.18535
660.501	3.17285
660.985	3.16237
661.626	3.14738
662.094	3.13978
662.579	3.14621
663.063	3.1519
663.547	3.15084
664.016	3.14295
664.656	3.13778
665.141	3.13421
665.625	3.12606
666.109	3.12639
666.578	3.13169
667.218	3.14478
667.703	3.14743
668.187	3.1551
668.655	3.17069
669.14	3.18637
669.624	3.1937
670.264	3.2085
670.749	3.21353
671.217	3.23547
671.702	3.54006
672.186	3.9114
672.826	3.77269
673.295	43.5698
673.779	134.655
674.263	42.637
674.748	-86.5658
675.388	-86.6406
675.857	-10.0062
676.341	-2.33154
676.825	0.0963545
677.294	-0.0921659
677.935	-0.275839
678.419	-0.199302
678.903	-0.147547
679.387	-0.0802488
679.856	-0.0166035
680.34	0.0278082
680.981	0.0838985
681.465	0.111405
681.949	0.137486
682.418	0.152115
683.058	0.171782
683.543	0.184935
684.027	0.203472
684.495	0.212461
684.98	0.211719
685.62	0.194488
686.104	0.185089
686.589	0.197941
687.057	0.209528
687.542	0.244567
688.026	0.274793
688.666	0.306971
689.135	0.329785
689.619	0.354247
690.104	0.373277
690.588	0.388412
691.228	0.426257
691.697	0.435784
692.181	0.42829
692.665	0.42401
693.306	0.410562
693.775	0.406694
694.259	0.394413
694.743	0.376822
695.227	0.360773
695.868	0.347099
696.336	0.346784
696.821	0.357901
697.305	0.354341
697.789	0.34932
698.43	0.367297
698.898	0.384784
699.383	0.401144
699.867	0.418144
700.335	0.431293
700.976	0.442784
701.46	0.443088
701.945	0.439638
702.429	0.43401
702.897	0.428882
703.382	0.421835
703.866	0.410829
704.506	0.386992
704.975	0.382792
705.459	0.381336
705.944	0.374392
706.584	0.369103
707.068	0.380197
707.537	0.389361
708.021	0.397868
708.505	0.415717
709.146	0.442836
709.63	0.460889
710.099	0.476282
710.583	0.488835
711.067	0.492417
711.536	0.495835
712.176	0.507784
712.661	0.52396
713.145	0.525755
713.629	0.524518
714.098	0.524835
714.582	0.522768
715.223	0.53177
715.707	0.531764
716.176	0.537499
716.66	0.54209
717.144	0.54083
717.628	0.542812
718.269	0.558264
718.737	0.577785
719.222	0.593118
719.706	0.606939
720.346	0.624326
720.815	0.655785
721.299	0.68963
721.784	0.711101
722.268	0.727852
722.908	0.734612
723.377	0.740785
723.861	0.733185
724.345	0.710631
724.83	0.701456
725.298	0.706669
725.939	0.694784
726.423	0.670115
726.907	0.65433
727.376	0.624902
727.86	0.589929
728.345	0.567674
728.985	0.542937
729.469	0.531452
729.938	0.538679
730.422	0.532677
730.906	0.511613
731.547	0.490661
732.016	0.484729
732.5	0.46979
732.984	0.454
733.468	0.444028
734.109	0.423123
734.577	0.406785
735.062	0.402704
735.546	0.400776
736.186	0.388257
736.671	0.375209
737.139	0.365393
737.624	0.355217
738.108	0.339065
738.576	0.320879
739.217	0.311786
739.701	0.31856
740.185	0.331764
740.67	0.347941
741.138	0.370041
741.623	0.39889
742.263	0.43895
742.747	0.467878
743.216	0.48781
743.7	0.505173
744.185	0.518979
744.825	0.549752
745.309	0.568456
745.778	0.565197
746.262	0.570974
746.746	0.572692
747.387	0.568454
747.856	0.578757
748.34	0.584165
748.824	0.595287
749.308	0.605242
749.949	0.617454
750.417	0.624784
750.902	0.642462
751.386	0.661383
751.87	0.665273
752.339	0.659586
752.979	0.642785
753.464	0.634359
753.948	0.636503
754.417	0.641288
754.901	0.64033
755.385	0.639294
756.026	0.617091
756.51	0.592062
756.978	0.586887
757.463	0.585586
757.947	0.576468
758.587	0.574381
759.056	0.585784
759.54	0.597661
760.025	0.610158
760.509	0.628412
761.149	0.643383
761.618	0.653786
762.102	0.652904
762.586	0.643098
763.071	0.633991
763.539	0.626264
764.18	0.612784
764.664	0.601286
765.148	0.604184
765.617	0.598619
766.101	0.593586
766.586	0.598561
767.226	0.605257
767.71	0.616386
768.179	0.631928
768.663	0.648297
769.147	0.668797
769.788	0.686355
770.257	0.705757
770.741	0.721165
771.225	0.737499
771.709	0.743904
772.35	0.739091
772.818	0.731785
773.303	0.722113
773.787	0.720272
774.271	0.716854
774.912	0.71019
775.38	0.705785
775.865	0.706895
776.349	0.705871
776.817	0.706611
777.302	0.719975
777.942	0.740422
778.426	0.764362
778.911	0.780722
779.379	0.799363
779.864	0.817036
780.348	0.832477
780.988	0.847538
781.457	0.868784
781.941	0.87366
782.426	0.873456
782.91	0.872122
783.55	0.868383
784.019	0.871786
784.503	0.876416
784.987	0.874497
785.472	0.864149
785.94	0.857198
786.581	0.860785
787.065	0.86926
787.549	0.895404
788.018	0.908264
788.658	0.911784
789.143	0.913085
789.627	0.90591
790.111	0.901308
790.58	0.900198
791.22	0.884785
791.705	0.87426
792.189	0.873379
792.658	0.871253
793.298	0.867785
793.782	0.869551
794.267	0.879972
794.751	0.883967
795.219	0.882641
795.86	0.878785
796.344	0.88661
796.828	0.895324
797.297	0.90733
797.781	0.908297
798.422	0.895389
798.906	0.896386
799.39	0.897304
799.859	0.894619
800.343	0.881908
800.984	0.884157
801.468	0.875236
801.952	0.869623
802.421	0.873685
802.905	0.87933
803.389	0.882897
804.03	0.889223
804.498	0.899785
804.983	0.901381
805.467	0.919477
805.951	0.938983
806.592	0.943025
807.06	0.942784
807.545	0.945869
808.029	0.932264
808.498	0.917148
808.982	0.915297
809.622	0.914823
810.107	0.903885
810.591	0.89166
811.059	0.8812
811.544	0.868165
812.028	0.861067
812.668	0.857164
813.153	0.85211
813.621	0.846366
814.106	0.847575
814.59	0.866776
815.058	0.87767
815.699	0.901784
816.183	0.916136
816.667	0.922505
817.152	0.919018
817.62	0.923941
818.261	0.926785
818.745	0.918161
819.229	0.912283
819.698	0.907652
820.182	0.903297
820.823	0.908322
821.307	0.920111
821.791	0.919724
822.26	0.922553
822.744	0.923198
823.228	0.926098
823.869	0.935223
824.338	0.946763
824.822	0.967192
825.306	0.983693
825.79	1.00145
826.431	1.00419
826.899	1.01278
827.384	1.00884
827.868	1.00376
828.352	1.00389
828.821	0.990455
829.461	0.977784
829.946	0.96091
830.43	0.947442
830.899	0.941148
831.383	0.934776
832.023	0.936505
832.508	0.955484
832.992	0.974409
833.46	0.99105
833.945	1.00836
834.585	1.04059
835.069	1.05962
835.538	1.07949
836.022	1.08501
836.663	1.08935
837.147	1.09224
837.631	1.08963
838.1	1.08362
838.584	1.06952
839.068	1.0544
839.709	1.03683
840.193	1.02184
840.662	1.00703
841.146	0.997487
841.63	0.993797
842.271	0.992057
842.739	0.992784
843.224	0.986842
843.708	0.988469
844.192	0.997982
844.661	1.02404
845.145	1.05472
845.786	1.08112
846.27	1.09316
846.739	1.09687
847.223	1.09181
847.863	1.08998
848.348	1.07793
848.832	1.06822
849.3	1.05458
849.785	1.05091
850.269	1.05137
850.909	1.04004
851.378	1.02978
851.862	1.02837
852.347	1.02716
852.831	1.02683
853.299	1.02426
853.94	1.02478
854.424	1.03229
854.908	1.03718
855.393	1.0317
855.861	1.00062
856.502	0.937784
856.986	0.888859
857.47	0.827124
857.939	0.768173
858.423	0.709594
858.908	0.654396
859.392	0.605734
860.032	0.550309
860.501	0.526782
860.985	0.532859
861.469	0.505692
862.11	0.417826
862.579	0.372787
863.063	0.475297
863.547	0.784667
864.031	1.27235
864.672	1.85157
865.14	2.28978
865.625	3.44975
866.109	6.13317
866.749	8.69239
867.234	9.19779
867.702	8.54154
868.187	7.49368
868.671	6.59239
869.14	6.03531
869.78	4.71078
870.264	4.26178
870.749	3.84658
871.233	3.27435
871.701	2.57421
872.186	2.04273
872.826	1.29414
873.31	1.17435
873.779	0.888481
874.263	0.553226
874.748	0.295063
875.232	0.110653
875.872	-0.235817
876.341	-0.12722
876.825	-0.304783
877.309	-0.5555
877.794	-0.669716
878.419	-0.694122
878.903	-0.64922
879.387	-0.570969
879.871	4.69613
880.34	9.91174
880.98	4.98962
881.465	0.893414
881.949	0.840008
882.433	0.955181
882.902	1.2683
883.542	1.49078
884.027	1.50529
884.511	1.54842
884.98	1.58873
885.464	1.62905
886.104	1.64666
886.589	1.66985
887.073	1.7006
887.541	1.71156
888.026	1.71822
888.51	1.72096
889.15	1.71268
889.619	1.70379
890.103	1.70351
890.588	1.70324
891.072	1.69857
891.712	1.69413
892.181	1.69379
892.665	1.69142
893.15	1.69323
893.634	1.59808
894.274	1.36503
894.743	1.12479
895.227	0.600014
895.711	-2.96021e-3
896.18	-0.638428
896.821	-1.71017
897.305	-3.02101
897.789	-3.4282
898.273	-3.50157
898.742	-3.60574
899.382	-3.09722
899.867	-1.99033
900.351	-1.33967
900.82	-0.472416
901.304	0.237602
901.944	0.957737
902.429	1.35127
902.913	1.79264
903.381	2.36817
903.866	2.86268
904.506	3.44046
904.99	3.87835
905.475	4.23233
905.943	4.57766
906.428	4.92084
907.068	5.35669
907.552	5.65229
908.021	5.90938
908.505	6.17664
908.99	6.3312
909.63	6.17247
910.114	6.0491
910.583	6.02541
911.067	2.52168
911.551	0.267975
912.192	4.43156
912.661	7.04865
913.145	7.61407
913.629	8.08121
914.113	8.22053
914.754	8.03983
915.222	7.84978
915.707	7.99332
916.191	8.03048
916.831	8.11607
917.3	8.14378
917.784	8.1918
918.269	8.27899
918.753	8.364
919.222	8.41357
919.862	8.52378
920.346	8.61672
920.831	8.70155
921.315	8.80145
921.783	8.88522
922.424	8.9897
922.908	9.05799
923.392	9.11482
923.861	9.17941
924.345	9.2645
924.986	9.29024
925.47	8.98031
925.954	8.69796
926.423	8.67581
926.907	8.58019
927.548	1.96507
928.032	-4.54311
928.501	-4.08658
928.985	-0.965477
929.625	4.14523
930.11	6.6989
930.594	7.58218
931.062	7.94512
931.547	8.18053
932.187	8.75933
932.671	9.22958
933.14	9.56174
933.624	9.77927
934.109	9.85582
934.749	9.81833
935.233	9.82759
935.702	9.90818
936.186	9.92104
936.671	9.8101
937.311	9.5466
937.795	9.37571
938.264	9.22264
938.748	9.05075
939.232	8.9092
939.873	8.73668
940.342	8.59712
940.826	8.491
941.31	8.39665
941.794	8.29739
942.263	8.18539
942.903	8.04378
943.388	7.91691
943.872	7.78818
944.341	7.65225
944.825	7.51288
945.309	7.38026
945.95	7.22387
946.434	7.09752
946.902	6.96625
947.387	6.84505
947.871	6.7343
948.511	6.60728
948.996	6.51236
949.464	6.41218
949.949	6.33082
950.433	6.2468
951.073	6.1541
951.542	6.07378
952.026	6.02318
952.511	5.98741
952.995	5.95484
953.635	5.89522
954.104	5.82278
954.588	5.76345
955.072	5.69979
955.541	5.63747
956.182	5.54102
956.666	5.436
957.15	5.31341
957.634	5.19528
958.103	5.07968
958.587	4.97735
959.228	4.86113
959.712	4.75923
960.181	4.67893
960.665	4.61894
961.149	4.59701
961.79	4.59961
962.274	4.5987
962.742	4.60154
963.227	4.63199
963.711	4.67323
964.352	4.71527
964.836	4.73882
965.304	4.74627
965.789	4.76147
966.273	4.77119
966.913	4.76703
967.382	4.75978
967.866	4.7413
968.351	4.73178
968.835	4.72505
969.303	4.70573
969.944	4.68778
970.428	4.67303
970.912	4.65539
971.381	4.64321
971.865	4.64056
972.35	4.63915
972.99	4.63044
973.474	4.62216
973.943	4.60968
974.427	4.60401
974.912	4.61735
975.396	4.63125
976.036	4.62801
976.505	4.61078
976.989	4.58839
977.473	4.57252
977.942	4.54881
978.426	4.52084
979.067	4.49302
979.551	4.47063
980.035	4.44471
980.504	4.42381
980.988	4.41439
981.629	4.40043
982.113	4.38753
982.582	4.39601
983.066	4.42642
983.706	4.46944
984.191	4.48816
984.675	4.49825
985.143	4.51018
985.628	4.51479
986.112	4.53409
986.752	4.55057
987.237	4.56349
987.705	4.57672
988.19	4.57691
988.674	4.56339
989.314	4.53431
989.783	4.50078
990.267	4.4604
990.752	4.41815
991.236	4.36624
991.876	4.19952
992.345	4.07378
992.829	3.99922
993.313	3.93118
993.782	3.89049
994.266	3.87004
994.907	3.83907
995.391	3.83156
995.875	3.83336
996.344	3.80837
996.828	3.74131
997.312	3.65005
997.953	3.4962
998.437	3.36841
998.906	3.25143
999.39	3.13686
999.874	3.03235
1000.52	2.92968
1000.98	2.85778
1001.47	2.81125
1001.95	2.78302
1002.44	2.76498
1002.91	2.7516
1003.55	2.76578
1004.03	2.78763
1004.51	2.80459
1004.98	2.83302
1005.47	2.86344
1006.11	2.90752
1006.59	2.93471
1007.08	2.95694
1007.54	2.98115
1008.03	3.01677
1008.67	3.05699
1009.15	3.06137
1009.62	3.05976
1010.11	3.06676
1010.59	3.07602
1011.07	3.08502
1011.71	3.09163
1012.18	3.09978
1012.67	3.10625
1013.15	3.11905
1013.64	3.14225
1014.1	3.16015
1014.75	3.18678
1015.23	3.23015
1015.71	3.27309
1016.18	3.31455
1016.67	3.35016
1017.31	3.39663
1017.79	3.4165
1018.28	3.43681
1018.74	3.45003
1019.23	3.44816
1019.87	3.4469
1020.35	3.43461
1020.82	3.41702
1021.31	3.40809
1021.79	3.39665
1022.28	3.3788
1022.92	3.3485
1023.38	3.33578
1023.87	3.33477
1024.35	3.32702
1024.99	3.32743
1025.48	3.33031
1025.95	3.32892
1026.43	3.33938
1026.92	3.35493
1027.38	3.36527
1028.02	3.37778
1028.51	3.38203
1028.99	3.38719
1029.48	3.38708
1029.94	3.37071
1030.59	3.34878
1031.07	3.33871
1031.55	3.32464
1032.02	3.30734
1032.51	3.2833
1033.15	3.25538
1033.63	3.23951
1034.12	3.22741
1034.58	3.23134
1035.07	3.23402
1035.55	3.23677
1036.19	3.23638
1036.66	3.23583
1037.15	3.244
1037.63	3.25227
1038.11	3.25825
1038.76	3.26451
1039.22	3.27584
1039.71	3.28129
1040.19	3.28097
1040.68	3.27821
1041.15	3.26737
1041.79	3.24978
1042.27	3.22098
1042.76	3.17803
1043.22	3.08786
1043.71	2.95732
1044.35	2.67801
1044.83	2.43481
1045.32	2.27406
1045.79	2.17747
1046.27	2.17441
1046.91	2.24442
1047.39	2.33396
1047.86	2.4334
1048.35	2.57103
1048.83	2.71243
1049.32	2.88549
1049.96	3.09541
1050.43	3.26578
1050.91	3.37052
1051.39	3.43424
1051.88	3.46454
1052.52	3.45922
1052.99	3.44178
1053.47	3.34737
1053.95	3.1845
1054.42	3.01248
1054.91	2.81522
1055.55	2.5146
1056.03	2.30573
1056.52	2.10502
1056.99	1.90453
1057.47	1.70825
1057.95	1.53147
1058.59	1.32309
1059.06	1.19431
1059.55	1.07623
1060.03	0.964222
1060.67	0.828639
1061.16	0.73972
1061.63	0.6695
1062.11	0.59462
1062.59	0.534291
1063.23	0.454837
1063.7	0.412784
1064.19	0.369084
1064.67	0.326473
1065.16	0.287719
1065.63	0.251189
1066.27	0.210784
1066.75	0.175822
1067.23	0.166754
1067.72	0.164305
1068.19	0.161818
1068.67	0.151809
1069.31	0.132191
1069.8	0.129479
1070.28	0.138628
1070.75	0.142875
1071.39	0.153784
1071.87	0.160684
1072.36	0.164664
1072.83	0.165784
1073.31	0.166073
1073.8	0.164173
1074.44	0.153355
1074.9	0.140784
1075.39	0.127147
1075.87	0.114094
1076.36	0.10895
1077	0.0863875
1077.47	0.0747739
1077.95	0.0712445
1078.43	0.0657922
1078.92	0.0593669
1079.39	0.064784
1080.03	0.0757842
1080.51	0.081934
1081	0.102472
1081.46	0.123141
1081.95	0.137495
1082.59	0.142784
1083.07	0.147559
1083.56	0.143753
1084.03	0.13805
1084.51	0.132041
1085.15	0.122422
1085.64	0.111597
1086.1	0.0987343
1086.59	0.0949411
1087.07	0.0936651
1087.71	0.10029
1088.2	0.109268
1088.67	0.115147
1089.15	0.12804
1089.64	0.126665
1090.28	0.129718
1090.76	0.158761
1091.23	0.185028
1091.71	0.202685
1092.2	0.212888
1092.84	0.225553
1093.31	0.232753
1093.79	0.224895
1094.27	0.222993
1094.76	0.226989
1095.4	0.220057
1095.87	0.200784
1096.35	0.174276
1096.84	0.158468
1097.31	0.146861
1097.79	0.126875
1098.27	0.113802
1098.91	0.100189
1099.4	0.0974598
1099.87	0.11397
1100.35	0.12533
1100.83	0.14228
1101.47	0.171474
1101.94	0.187784
1102.43	0.217734
1102.91	0.248172
1103.4	0.254834
1104.04	0.249381
1104.51	0.249784
1104.99	0.24239
1105.47	0.213248
1105.96	0.192306
1106.6	0.175288
1107.07	0.158784
1107.55	0.135416
1108.04	0.0950785
1108.51	-0.0539184
1108.99	-0.41139
1109.63	-0.564952
1110.11	-8.39911
1110.6	-96.2151
1111.07	-99.7804
1111.55	-53.2857
1112.04	2.94781
1112.68	18.4592
1113.15	8.97778
1113.63	8.09024
1114.11	3.16983
1114.6	1.42527
1115.07	0.933076
1115.71	0.355049
1116.19	0.450776
1116.68	0.569591
1117.16	0.729232
1117.63	0.824982
1118.11	0.927957
1118.75	1.09809
1119.24	1.23955
1119.71	1.37603
1120.19	1.51501
1120.83	1.70861
1121.32	1.85193
1121.8	1.98671
1122.27	2.1267
1122.75	2.25517
1123.39	2.41222
1123.88	2.5305
1124.34	2.62879
1124.83	2.73511
1125.31	2.82729
1125.95	2.93914
1126.44	3.02473
1126.91	3.10883
1127.39	3.19785
1127.88	3.27996
1128.36	3.35381
1129	3.45004
1129.47	3.51978
1129.95	3.59288
1130.44	3.67042
1130.91	3.73291
1131.39	3.78739
1132.03	3.87056
1132.52	3.93128
1133	3.98279
1133.47	4.03132
1133.95	4.08535
1134.44	4.1385
1135.08	4.21139
1135.55	4.26978
1136.03	4.31409
1136.51	4.35454
1137	4.38947
1137.47	4.43102
1138.11	4.48278
1138.59	4.51108
1139.08	4.53741
1139.56	4.56316
1140.03	4.58986
1140.51	4.61786
1141.15	4.66704
1141.64	4.70081
1142.11	4.73181
1142.59	4.76383
1143.07	4.78876
1143.72	4.83187
1144.2	4.86298
1144.67	4.90102
1145.15	4.93472
1145.64	4.97661
1146.11	5.01913
1146.59	5.06808
1147.23	5.13472
1147.71	5.18458
1148.2	5.23278
1148.67	5.2841
1149.15	5.3344
1149.64	5.36897
1150.28	5.40428
1150.76	5.43331
1151.23	5.46664
1151.71	5.49666
1152.2	5.5183
1152.84	5.56853
1153.31	5.60678
1153.79	5.6535
1154.28	5.69313
1154.76	5.74053
1155.23	5.78637
1155.87	5.83778
1156.35	5.88241
1156.84	5.92129
1157.31	5.96602
1157.79	6.01676
1158.28	6.06641
1158.76	6.10502
1159.4	6.15894
1159.87	6.19278
1160.35	6.23183
1160.84	6.2668
1161.32	6.2966
1161.79	6.32755
1162.43	6.36878
1162.91	6.40231
1163.4	6.43916
1163.87	6.49034
1164.35	6.5383
1164.99	6.59235
1165.48	6.63428
1165.96	6.68938
1166.43	6.73359
1166.91	6.77456
1167.4	6.82967
1168.04	6.88805
1168.51	6.92481
1168.99	6.9694
1169.47	7.02377
1169.96	7.08538
1170.43	7.13737
1171.07	7.19983
1171.55	7.25643
1172.04	7.30507
1172.52	7.35625
1172.99	7.41234
1173.47	7.46969
1174.11	7.54141
1174.6	7.60536
1175.07	7.66819
1175.55	7.73163
1176.04	7.79687
1176.52	7.87038
1177.16	7.95458
1177.63	8.02478
1178.11	8.10221
