KRAS_1uMGDP_G12D_GDP_D_4002 - 1_X	KRAS_1uMGDP_G12D_GDP_D_4002 - 1_Y	Fit on KRAS_1uMGDP_G12D_GDP_D_40_X	Fit on KRAS_1uMGDP_G12D_GDP_D_40_Y
1354.27	7.14991		
1354.76	7.14588		
1355.24	7.14362		
1355.88	7.13285		
1356.35	7.12181		
1356.84	7.11254		
1357.32	7.10222		
1357.81	7.09574		
1358.43	7.09851		
1358.91	7.10656		
1359.4	7.12077		
1359.88	7.12611		
1360.35	7.12455		
1360.99	7.13871		
1361.48	7.14538		
1361.96	7.14343		
1362.44	7.15062		
1362.91	7.15429		
1363.55	7.15442		
1364.04	7.15018		
1364.52	7.14943		
1364.99	7.15234		
1365.63	7.15446		
1366.12	7.16291		
1366.6	7.17196		
1367.08	7.16945		
1367.55	7.17223		
1368.19	7.17096		
1368.68	7.1627		
1369.16	7.15405		
1369.63	7.14518		
1370.27	7.13133		
1370.76	7.12591		
1371.24	7.10943		
1371.72	7.10194		
1372.19	7.09932		
1372.83	7.09302		
1373.32	7.09109		
1373.8	7.08211		
1374.29	7.08169		
1374.75	7.08049		
1375.4	7.08104		
1375.88	7.08177		
1376.36	7.08516		
1376.83	7.08602		
1377.47	7.09439		
1377.96	7.10378		
1378.44	7.10906		
1378.93	7.11154		
1379.39	7.10971		
1380.03	7.10776		
1380.52	7.11351		
1381	7.1171		
1381.47	7.10938		
1381.96	7.1096		
1382.44	7.10615		
1383.08	7.09857		
1383.56	7.09036		
1384.03	7.08438		
1384.52	7.08658		
1385	7.08512		
1385.64	7.07168		
1386.11	7.06578		
1386.6	7.05718		
1387.08	7.0474		
1387.56	7.04711		
1388.2	7.04298		
1388.67	7.03451		
1389.16	7.03731		
1389.64	7.0416		
1390.28	7.0505		
1390.77	7.05854		
1391.23	7.0573		
1391.72	7.05233		
1392.2	7.05185		
1392.84	7.05536		
1393.31	7.0534		
1393.8	7.05258		
1394.28	7.06084		
1394.92	7.07359		
1395.41	7.07719		
1395.87	7.07848		
1396.36	7.08111		
1396.84	7.07786		
1397.48	7.07427		
1397.95	7.07028		
1398.44	7.07169		
1398.92	7.07765		
1399.56	7.07856		
1400.05	7.0783		
1400.51	7.08129		
1401	7.08611		
1401.48	7.0876		
1402.12	7.09834		
1402.59	7.1002		
1403.08	7.09741		
1403.56	7.10674		
1404.04	7.10711		
1404.69	7.12094		
1405.15	7.12511		
1405.64	7.12413		
1406.12	7.12341		
1406.76	7.11528		
1407.25	7.11221		
1407.72	7.11309		
1408.2	7.1077		
1408.68	7.10269		
1409.32	7.09406		
1409.79	7.08476		
1410.28	7.07671		
1410.76	7.07817		
1411.4	7.07936		
1411.89	7.07761		
1412.35	7.07575		
1412.84	7.0763		
1413.32	7.07435		
1413.96	7.06911		
1414.43	7.07128		
1414.92	7.07404		
1415.4	7.07266		
1416.04	7.07382		
1416.53	7.07312		
1416.99	7.07429		
1417.48	7.07927		
1417.96	7.09507		
1418.6	7.10803		
1419.07	7.12044		
1419.56	7.12896		
1420.04	7.1343		
1420.68	7.13449		
1421.16	7.13411		
1421.63	7.12811		
1422.12	7.11823		
1422.6	7.11185		
1423.24	7.11558		
1423.71	7.11934		
1424.2	7.12101		
1424.68	7.1145		
1425.16	7.11735		
1425.81	7.11869		
1426.27	7.10593		
1426.76	7.0939		
1427.24	7.08193		
1427.88	7.07395		
1428.37	7.07202		
1428.84	7.07611		
1429.32	7.07947		
1429.8	7.08227		
1430.44	7.08167		
1430.91	7.08577		
1431.4	7.07804		
1431.88	7.07311		
1432.37	7.06585		
1433.01	7.06053		
1433.48	7.05859		
1433.96	7.06004		
1434.44	7.06266		
1434.91	7.07239		
1435.55	7.08267		
1436.04	7.09209		
1436.52	7.09886		
1437.01	7.10253		
1437.47	7.10711		
1438.11	7.10432		
1438.6	7.10794		
1439.08	7.11188		
1439.57	7.11321		
1440.19	7.11928		
1440.68	7.12411		
1441.16	7.13073		
1441.65	7.13235		
1442.11	7.13089		
1442.75	7.12602		
1443.24	7.11751		
1443.72	7.11729		
1444.21	7.1096		
1444.68	7.1085		
1445.32	7.11027		
1445.8	7.10821		
1446.28	7.10911		
1446.75	7.10828		
1447.39	7.10238		
1447.88	7.09458		
1448.36	7.08585		
1448.85	7.07385		
1449.31	7.06829		
1449.96	7.07356		
1450.44	7.07094		
1450.92	7.07061		
1451.39	7.07689		
1451.88	7.08457		
1452.52	7.0953		
1453	7.09905		
1453.49	7.09836		
1453.95	7.09511		
1454.6	7.09025		
1455.08	7.08851		
1455.56	7.09385		
1456.05	7.09813		
1456.52	7.10523		
1457.16	7.11204		
1457.64	7.11132		
1458.13	7.11005		
1458.59	7.10431		
1459.08	7.10091		
1459.56	7.09885		
1460.2	7.10126		
1460.69	7.09579		
1461.16	7.09062		
1461.64	7.08695		
1462.28	7.08347		
1462.77	7.07419		
1463.23	7.06393		
1463.72	7.05297		
1464.2	7.03683		
1464.84	7.02372		
1465.33	7.01985		
1465.8	7.0186		
1466.28	7.01218		
1466.92	7.01032		
1467.4	7.01766		
1467.87	7.02611		
1468.36	7.02704		
1468.84	7.03226		
1469.48	7.04159		
1469.97	7.04994		
1470.44	7.0527		
1470.92	7.05011		
1471.56	7.04789		
1472.04	7.04204		
1472.53	7.03469		
1473	7.02932		
1473.48	7.02493		
1474.12	7.02855		
1474.61	7.02736		
1475.07	7.0265		
1475.56	7.03073		
1476.04	7.03193		
1476.68	7.03299		
1477.17	7.0372		
1477.64	7.04069		
1478.12	7.04554		
1478.6	7.05435		
1479.25	7.06009		
1479.71	7.06654		
1480.2	7.07011		
1480.68	7.06993		
1481.17	7.06969		
1481.64	7.06234		
1482.28	7.05319		
1482.76	7.04957		
1483.24	7.04256		
1483.73	7.03442		
1484.2	7.03111		
1484.84	7.03624		
1485.32	7.03481		
1485.81	7.03362		
1486.27	7.02964		
1486.76	7.03712		
1487.4	7.04495		
1487.88	7.05283		
1488.37	7.06186		
1488.84	7.0622		
1489.48	7.0745		
1489.96	7.08926		
1490.45	7.0986		
1490.91	7.11417		
1491.4	7.12704		
1492.04	7.12191		
1492.52	7.12062		
1493.01	7.11509		
1493.48	7.11219		
1494.12	7.10461		
1494.6	7.10811		
1495.09	7.10842		
1495.55	7.10207		
1496.04	7.10496		
1496.68	7.10638		
1497.16	7.10433		
1497.65	7.10128		
1498.12	7.09624		
1498.76	7.09211		
1499.24	7.09125		
1499.73	7.09279		
1500.19	7.07605		
1500.68	7.07491		
1501.32	7.06131		
1501.8	7.04373		
1502.29	7.03136		
1502.76	7.02586		
1503.4	7.01593		
1503.88	7.00831		
1504.36	7.00734		
1504.85	7.00563		
1505.32	7.00543		
1505.8	7.01025		
1506.44	6.99941		
1506.93	6.99694		
1507.4	6.98958		
1507.88	6.99204		
1508.36	6.99241		
1509	6.99552		
1509.49	6.99447		
1509.96	6.99017		
1510.44	6.99261		
1510.93	6.98819		
1511.57	6.98704		
1512.03	6.99289		
1512.52	6.99831		
1513	7.00226		
1513.49	7.00962		
1514.13	7.01353		
1514.6	7.0205		
1515.08	7.02452		
1515.56	7.03065		
1516.21	7.03764		
1516.67	7.05105		
1517.16	7.0593		
1517.64	7.06138		
1518.13	7.06567		
1518.77	7.06844		
1519.24	7.06254		
1519.72	7.0593		
1520.2	7.05041		
1520.85	7.04511		
1521.33	7.04337		
1521.8	7.04051		
1522.28	7.03589		
1522.77	7.03485		
1523.41	7.02934		
1523.88	7.03518		
1524.36	7.03571		
1524.84	7.04275		
1525.48	7.04134		
1525.97	7.0416		
1526.44	7.04602		
1526.92	7.05111		
1527.41	7.05467		
1528.05	7.05811		
1528.52	7.05276		
1529	7.04844		
1529.48	7.04711		
1529.97	7.05711		
1530.61	7.06355		
1531.08	7.07093		
1531.56	7.07258		
1532.05	7.07359		
1532.53	7.0726		
1533.15	7.06698		
1533.64	7.05871		
1534.12	7.06185		
1534.61	7.0676		
1535.08	7.07173		
1535.56	7.07237		
1536.2	7.08031		
1536.69	7.08334		
1537.17	7.08135		
1537.64	7.08876		
1538.12	7.09653		
1538.76	7.09833		
1539.25	7.10123		
1539.72	7.0987		
1540.2	7.0993		
1540.84	7.09932		
1541.32	7.10041		
1541.81	7.10637		
1542.28	7.10236		
1542.76	7.10527		
1543.4	7.10597		
1543.89	7.10127		
1544.35	7.09633		
1544.84	7.09717		
1545.48	7.0931		
1545.96	7.09257		
1546.45	7.09094		
1546.92	7.09193		
1547.4	7.09125		
1548.04	7.09393		
1548.53	7.10275		
1549.01	7.10974		
1549.48	7.1113		
1550.12	7.11471		
1550.6	7.1107		
1551.09	7.10369		
1551.56	7.09995		
1552.04	7.0924		
1552.68	7.08007		
1553.17	7.07188		
1553.65	7.07163		
1554.12	7.0677		
1554.76	7.0746		
1555.24	7.08224		
1555.73	7.07879		
1556.2	7.07544		
1556.68	7.08011		
1557.32	7.08671		
1557.81	7.09808		
1558.29	7.10836		
1558.76	7.11966		
1559.24	7.12987		
1559.73	7.13093		
1560.37	7.1316		
1560.84	7.13464		
1561.32	7.14609		
1561.8	7.15003		
1562.29	7.15636		
1562.93	7.16586		
1563.4	7.17994		
1563.88	7.18389		
1564.37	7.18635		
1564.85	7.18513		
1565.48	7.18632		
1565.96	7.17752		
1566.44	7.16563		
1566.93	7.16536		
1567.57	7.15361		
1568.04	7.14511		
1568.52	7.14611		
1569.01	7.14611		
1569.49	7.14912		
1570.13	7.15455		
1570.6	7.16517		
1571.08	7.16604		
1571.57	7.16441		
1572.21	7.16378		
1572.68	7.15369		
1573.16	7.13845		
1573.65	7.12358		
1574.13	7.1136		
1574.77	7.09354		
1575.24	7.08442		
1575.72	7.0844		
1576.21	7.07619		
1576.85	7.07028		
1577.32	7.06289		
1577.8	7.05791		
1578.28	7.05063		
1578.77	7.05803		
1579.41	7.05904		
1579.88	7.06069		
1580.36	7.06515		
1580.85	7.08017		
1581.49	7.08946		
1581.96	7.09266		
1582.44	7.09691		
1582.93	7.09133		
1583.41	7.08911		
1583.88	7.08154		
1584.52	7.0812		
1585	7.08132		
1585.49	7.08475		
1585.97	7.08526		
1586.44	7.08369		
1587.08	7.08803		
1587.56	7.08566		
1588.05	7.08042		
1588.52	7.08628		
1589	7.08551		
1589.48	7.08078		
1590.13	7.08881		
1590.61	7.09562		
1591.08	7.10388		
1591.56	7.11113		
1592.2	7.12127		
1592.69	7.11686		
1593.16	7.11594		
1593.64	7.11391		
1594.12	7.10689		
1594.77	7.09667		
1595.25	7.09211		
1595.73	7.07935		
1596.2	7.07229		
1596.68	7.07011		
1597.32	7.07891		
1597.81	7.0791		
1598.28	7.07683		
1598.76	7.07704		
1599.24	7.08059		
1599.89	7.08651		
1600.37	7.08679		
1600.84	7.09266		
1601.32	7.09058		
1601.96	7.09025		
1602.45	7.09003		
1602.93	7.0843		
1603.4	7.0845		
1603.89	7.08485		
1604.52	7.08418		
1605.01	7.08935		
1605.48	7.09388		
1605.96	7.0948		
1606.6	7.08483		
1607.09	7.07395		
1607.57	7.06834		
1608.04	7.05392		
1608.52	7.04575		
1609.16	7.03702		
1609.65	7.03636		
1610.12	7.03051		
1610.6	7.03518		
1611.24	7.02991		
1611.73	7.0354		
1612.21	7.03826		
1612.68	7.0418		
1613.16	7.04974		
1613.8	7.05713		
1614.29	7.06499		
1614.77	7.07084		
1615.24	7.07052		
1615.73	7.07096		
1616.37	7.07147		
1616.85	7.06552		
1617.32	7.06071		
1617.8	7.0543		
1618.29	7.05434		
1618.93	7.04587		
1619.41	7.03911		
1619.88	7.03131		
1620.36	7.0187		
1620.85	7.01652		
1621.49	7.01436		
1621.96	7.00865		
1622.44	7.00742		
1622.93	7.00358		
1623.57	7.0156		
1624.05	7.01513		
1624.52	7.0213		
1625.01	7.02011		
1625.49	7.01855		
1626.13	7.01335		
1626.6	7.00811		
1627.08	6.99911		
1627.57	6.99588		
1628.21	6.97693		
1628.69	6.97667		
1629.16	6.98329		
1629.64	6.98611		
1630.13	6.98735		
1630.77	6.98143		
1631.24	6.98269		
1631.72	6.98721		
1632.21	6.98972		
1632.85	7.00049		
1633.33	7.01162		
1633.8	7.02129		
1634.28	7.02952		
1634.77	7.0334		
1635.41	7.03819		
1635.88	7.03733		
1636.36	7.03482		
1636.85	7.03562		
1637.33	7.03667		
1637.97	7.03167		
1638.44	7.0244		
1638.92	7.02311		
1639.41	7.01718		
1640.05	7.01334		
1640.53	7.00927		
1641	7.00592		
1641.48	6.99811		
1641.97	7.00191		
1642.61	7.00994		
1643.08	7.00432		
1643.56	6.99591		
1644.05	6.99747		
1644.69	6.99066		
1645.17	6.99763		
1645.64	6.9989		
1646.12	7.00311		
1646.61	6.99511		
1647.25	6.98687		
1647.72	6.98019		
1648.2	6.97771		
1648.69	6.97288		
1649.33	6.97233		
1649.81	6.96861		
1650.28	6.96473		
1650.76	6.97072		
1651.25	6.97417		
1651.89	6.98432		
1652.36	6.98572		
1652.84	6.9893		
1653.33	6.99402		
1653.97	6.99679		
1654.45	6.99586		
1654.92	6.99685		
1655.4	7.00384		
1655.89	7.00811		
1656.53	7.00611		
1657.01	7.00911		
1657.48	7.00911		
1657.97	7.0074		
1658.45	7.01286		
1659.09	7.01645		
1659.56	7.02624		
1660.04	7.0385		
1660.53	7.03634		
1661.01	7.03912		
1661.48	7.04502		
1662.12	7.04147		
1662.6	7.03743		
1663.09	7.03497		
1663.56	7.03162		
1664.04	7.02875		
1664.68	7.03011		
1665.17	7.02448		
1665.65	7.02429		
1666.12	7.02549		
1666.76	7.02323		
1667.24	7.02504		
1667.73	7.03271		
1668.21	7.02704		
1668.68	7.03131		
1669.32	7.02854		
1669.81	7.03796		
1670.29	7.03543		
1670.76	7.03987		
1671.4	7.03664		
1671.88	7.03124		
1672.37	7.03611		
1672.85	7.03558		
1673.32	7.03104		
1673.96	7.02872		
1674.45	7.01982		
1674.93	7.01935		
1675.4	7.01654		
1676.04	7.00754		
1676.52	7.00331		
1677.01	7.00533		
1677.49	7.00727		
1677.96	7.00929		
1678.6	7.01249		
1679.09	7.01313		
1679.57	7.01689		
1680.04	7.0215		
1680.68	7.02628		
1681.16	7.0223		
1681.65	7.02056		
1682.13	7.02061		
1682.6	7.018		
1683.24	7.01129		
1683.73	7.00851		
1684.21	7.00435		
1684.69	7.00037		
1685.16	6.9973		
1685.65	6.99785		
1686.29	6.99851		
1686.77	6.99743		
1687.24	6.9985		
1687.72	6.99951		
1688.21	7.00329		
1688.85	6.99708		
1689.33	6.99979		
1689.8	7.0039		
1690.29	7.01074		
1690.77	7.02018		
1691.41	7.02484		
1691.88	7.02801		
1692.36	7.03871		
1692.85	7.04338		
1693.33	7.04419		
1693.97	7.03612		
1694.44	7.01838		
1694.93	7.00842		
1695.41	7.00593		
1696.05	6.98786		
1696.52	6.98973		
1697	6.98296		
1697.49	6.97198		
1697.97	6.9691		
1698.61	6.96379		
1699.08	6.95693		
1699.56	6.95337		
1700.05	6.93614		
1700.69	6.92679		
1701.17	6.92138		
1701.64	6.9263		
1702.13	6.92781		
1702.61	6.92086		
1703.25	6.91753		
1703.72	6.91941		
1704.2	6.92721		
1704.69	6.92772		
1705.33	6.93303		
1705.81	6.93828		
1706.28	6.94737		
1706.77	6.95918		
1707.25	6.97135		
1707.89	6.98298		
1708.36	6.9954		
1708.84	6.99663		
1709.33	7.00633		
1709.81	7.00144		
1710.45	6.99778		
1710.92	6.99351		
1711.41	6.98582		
1711.89	6.97286		
1712.36	6.96583		
1713	6.95616		
1713.48	6.9563		
1713.97	6.95002		
1714.45	6.94852		
1714.92	6.95546		
1715.4	6.95524		
1716.05	6.94989		
1716.53	6.95434		
1717.01	6.95248		
1717.48	6.94636		
1718.12	6.9435		
1718.61	6.93951		
1719.09	6.93445		
1719.56	6.93511		
1720.05	6.93191		
1720.69	6.93401		
1721.17	6.94393		
1721.65	6.95743		
1722.12	6.96135		
1722.76	6.96333		
1723.25	6.97289		
1723.73	6.98337		
1724.2	6.9851		
1724.69	6.9799		
1725.32	6.97118		
1725.81	6.95852		
1726.29	6.95005		
1726.76	6.94319		
1727.4	6.9439		
1727.89	6.94656		
1728.37	6.94717		
1728.84	6.9547		
1729.32	6.98461		
1729.97	7.01169		
1730.45	7.01888		
1730.93	7.00535		
1731.4	6.98866		
1732.04	6.96981		
1732.53	6.94847		
1733.01	6.93178		
1733.49	6.91765		
1733.96	6.90263		
1734.6	6.88098		
1735.09	6.86477		
1735.57	6.85115		
1736.04	6.82299		
1736.52	6.79687		
1737.17	6.76479		
1737.65	6.73316		
1738.13	6.70947		
1738.6	6.68546		
1739.09	6.67279		
1739.57	6.66868		
1740.21	6.67765		
1740.68	6.67694		
1741.16	6.6773		
1741.65	6.68743		
1742.13	6.69132		
1742.77	6.70094		
1743.24	6.70361		
1743.73	6.70962		
1744.21	6.70875		
1744.85	6.71672		
1745.32	6.7097		
1745.81	6.70702		
1746.29	6.72091		
1746.77	6.72539		
1747.41	6.68585		
1747.88	6.61795		
1748.37	6.5494		
1748.85	6.49275		
1749.49	6.44493		
1749.98	6.41815		
1750.44	6.40209		
1750.93	6.40462		
1751.41	6.41204		
1752.05	6.44116		
1752.52	6.47209		
1753.01	6.50924		
1753.49	6.54824		
1754.13	6.60248		
1754.61	6.64178		
1755.08	6.67672		
1755.57	6.7184		
1756.05	6.74646		
1756.69	6.78619		
1757.16	6.80335		
1757.65	6.82173		
1758.13	6.8309		
1758.61	6.84699		
1759.26	6.86832		
1759.72	6.88096		
1760.21	6.89197		
1760.69	6.90078		
1761.33	6.91492		
1761.8	6.89999		
1762.28	6.8105		
1762.77	6.65939		
1763.25	6.51113		
1763.89	6.37665		
1764.36	6.30793		
1764.85	6.29945		
1765.33	6.32569		
1765.82	6.36839		
1766.28	6.41279		
1766.93	6.5266		
1767.41	6.61579		
1767.89	6.70208		
1768.36	6.78178		
1768.85	6.84244		
1769.49	6.90624		
1769.97	6.95201		
1770.45	6.98516		
1770.92	7.00109		
1771.41	7.01838		
1772.05	7.04378		
1772.53	7.05324		
1773	7.05756		
1773.49	7.06758		
1774.13	7.08086		
1774.61	7.0918		
1775.1	7.0991		
1775.56	7.10744		
1776.05	7.11737		
1776.69	7.12673		
1777.17	7.02471		
1777.64	6.87824		
1778.12	6.74469		
1778.77	6.71068		
1779.25	6.76349		
1779.73	6.84733		
1780.2	6.94056		
1780.69	7.03829		
1781.33	7.16254		
1781.81	7.27415		
1782.3	7.34984		
1782.77	7.41176		
1783.4	7.44008		
1783.89	7.45568		
1784.37	7.45348		
1784.84	7.44808		
1785.33	7.42385		
1785.97	7.39555		
1786.45	7.37161		
1786.94	7.35466		
1787.4	7.34293		
1787.89	7.32378		
1788.53	7.29256		
1789.01	7.273		
1789.48	7.25706		
1789.97	7.24489		
1790.45	7.23287		
1791.09	7.20567		
1791.57	7.20146		
1792.04	7.19079		
1792.53	7.19447		
1793.01	7.26098		
1793.65	7.40204		
1794.12	7.54977		
1794.61	7.66197		
1795.09	7.73758		
1795.57	7.77247		
1796.22	7.78207		
1796.68	7.83429		
1797.17	7.90898		
1797.65	7.99668		
1798.14	8.08418		
1798.78	8.13		
1799.24	8.16284		
1799.73	8.144		
1800.21	8.11625		
1800.85	8.02201		
1801.32	7.94104		
1801.81	7.8251		
1802.29	7.70974		
1802.78	7.59373		
1803.42	7.45174		
1803.89	7.34683		
1804.37	7.26934		
1804.85	7.21418		
1805.49	7.17524		
1805.96	7.16791		
1806.45	7.14655		
1806.93	7.12486		
1807.41	7.09796		
1808.06	7.06388		
1808.52	7.04257		
1809.01	7.01836		
1809.49	6.99062		
1810.13	6.949		
1810.6	6.92336		
1811.09	6.88999		
1811.57	6.8588		
1812.06	6.83033		
1812.69	6.78249		
1813.16	6.75366		
1813.65	6.72074		
1814.13	6.69908		
1814.62	6.68366		
1815.26	6.66246		
1815.73	6.65355		
1816.21	6.63671		
1816.69	6.6236		
1817.16	6.61227		
1817.8	6.59492		
1818.29	6.5816		
1818.77	6.58106		
1819.26	6.56981		
1819.73	6.56435		
1820.21	6.56795		
1820.85	6.57114		
1821.33	6.57673		
1821.8	6.58683		
1822.29	6.60697		
1822.77	6.61142		
1823.41	6.61688		
1823.9	6.54674		
1824.36	6.46973		
1824.85	6.46251		
1825.49	6.46225		
1825.97	6.46953		
1826.46	6.49499		
1826.93	6.51853		
1827.41	6.54909		
1828.05	6.61319		
1828.53	6.68695		
1829	6.80549		
1829.49	6.90461		
1830.13	6.95655		
1830.61	6.9906		
1831.1	7.00058		
1831.57	6.99488		
1832.05	6.99019		
1832.69	6.96032		
1833.18	6.9293		
1833.64	6.89258		
1834.13	6.85372		
1834.61	6.82845		
1835.25	6.78759		
1835.74	6.75795		
1836.2	6.73353		
1836.69	6.71342		
1837.33	6.69315		
1837.81	6.68477		
1838.28	6.67925		
1838.77	6.66376		
1839.25	6.65283		
1839.74	6.648		
1840.38	6.64261		
1840.85	6.63973		
1841.33	6.639		
1841.81	6.6315		
1842.3	6.62612		
1842.94	6.62053		
1843.41	6.62414		
1843.89	6.62429		
1844.37	6.63512		
1844.84	6.6452		
1845.48	6.64038		
1845.97	6.64643		
1846.45	6.65242		
1846.94	6.65484		
1847.41	6.65709		
1847.89	6.66125		
1848.37	6.66562		
1849.02	6.65189		
1849.48	6.64843		
1849.97	6.6421		
1850.45	6.63421		
1850.94	6.62979		
1851.58	6.62436		
1852.05	6.6234		
1852.53	6.62102		
1853.01	6.62816		
1853.5	6.62933		
1853.97	6.6331		
1854.61	6.64601		
1855.09	6.66122		
1855.58	6.6636		
1856.04	6.66468		
1856.53	6.66597		
1857.01	6.6667		
1857.5	6.66304		
1858.14	6.66043		
1858.61	6.66048		
1859.09	6.6557		
1859.57	6.65693		
1860.04	6.6606		
1860.68	6.66697		
1861.17	6.68021		
1861.65	6.68907		
1862.14	6.68574		
1862.6	6.67836		
1863.09	6.67772		
1863.73	6.67277		
1864.21	6.65088		
1864.7	6.63411		
1865.17	6.63397		
1865.65	6.63201		
1866.29	6.63509		
1866.78	6.63471		
1867.24	6.62898		
1867.73	6.62965		
1868.21	6.63551		
1868.7	6.6464		
1869.34	6.65576		
1869.81	6.66009		
1870.29	6.66396		
1870.77	6.66231		
1871.24	6.65807		
1871.73	6.65891		
1872.37	6.66484		
1872.85	6.65751		
1873.34	6.6568		
1873.81	6.66593		
1874.29	6.66378		
1874.77	6.66657		
1875.41	6.67735		
1875.88	6.67828		
1876.37	6.68029		
1876.85	6.68802		
1877.34	6.68511		
1877.98	6.68253		
1878.44	6.67833		
1878.93	6.67912		
1879.41	6.67711		
1879.9	6.67611		
1880.54	6.6732		
1881.01	6.67216		
1881.49	6.66791		
1881.98	6.66287		
1882.44	6.66383		
1883.08	6.66299		
1883.57	6.66224		
1884.05	6.66026		
1884.54	6.65649		
1885.01	6.66288		
1885.49	6.66827		
1886.13	6.67418		
1886.61	6.67503		
1887.08	6.67111		
1887.57	6.66791		
1888.05	6.65988		
1888.69	6.65418		
1889.18	6.64894		
1889.65	6.63687		
1890.13	6.61618		
1890.61	6.60753		
1891.26	6.58887		
1891.74	6.5765		
1892.21	6.56685		
1892.69	6.55925		
1893.18	6.56227		
1893.82	6.56204		
1894.28	6.56446		
1894.77	6.57138		
1895.25	6.58018		
1895.74	6.5847		
1896.21	6.59754		
1896.85	6.60481		
1897.33	6.60747		
1897.82	6.61767		
1898.28	6.62999		
1898.77	6.62504		
1899.41	6.62809		
1899.89	6.63103		
1900.38	6.63202		
1900.85	6.63199		
1901.33	6.62982		
1901.81	6.62187		
1902.45	6.6097		
1902.94	6.60153		
1903.41	6.60259		
1903.89	6.60348		
1904.38	6.60427		
1904.85	6.60505		
1905.49	6.60611		
1905.97	6.6043		
