subtracted_X	subtracted_Y	specific_X	specific_Y	blank_X	blank_Y
909.63	-0.922	276.326	-9.129	276.326	-6.1
910.098	-0.903	276.81	-9.082	276.81	-6.055
910.583	-0.889	277.45	-9.023	277.45	-6.001
911.067	-0.873	277.935	-8.981	277.935	-5.961
911.707	-0.864	278.403	-8.942	278.403	-5.934
912.176	-0.854	278.888	-8.901	278.888	-5.892
912.66	-0.849	279.372	-8.865	279.372	-5.854
913.145	-0.846	280.012	-8.819	280.012	-5.806
913.629	-0.844	280.481	-8.778	280.481	-5.769
914.269	-0.847	280.965	-8.735	280.965	-5.727
914.738	-0.85	281.449	-8.708	281.449	-5.69
915.222	-0.853	281.934	-8.674	281.934	-5.655
915.706	-0.86	282.574	-8.625	282.574	-5.601
916.191	-0.869	283.043	-8.582	283.043	-5.56
916.659	-0.872	283.527	-8.546	283.527	-5.524
917.3	-0.862	284.011	-8.5	284.011	-5.491
917.784	-0.852	284.496	-8.453	284.496	-5.458
918.268	-0.829	285.12	-8.39	285.12	-5.411
918.737	-0.821	285.605	-8.333	285.605	-5.386
919.377	-0.821	286.089	-8.278	286.089	-5.355
919.862	-0.817	286.573	-8.215	286.573	-5.32
920.346	-0.826	287.042	-8.158	287.042	-5.291
920.83	-0.835	287.526	-8.106	287.526	-5.254
921.299	-0.835	288.167	-8.029	288.167	-5.212
921.939	-0.84	288.651	-7.965	288.651	-5.179
922.424	-0.847	289.135	-7.913	289.135	-5.146
922.908	-0.849	289.604	-7.853	289.604	-5.111
923.377	-0.843	290.088	-7.794	290.088	-5.069
924.017	-0.834	290.572	-7.747	290.572	-5.037
924.501	-0.835	291.213	-7.694	291.213	-4.988
924.986	-0.832	291.681	-7.639	291.681	-4.95
925.47	-0.832	292.166	-7.596	292.166	-4.912
925.938	-0.828	292.65	-7.561	292.65	-4.878
926.579	-0.82	293.134	-7.519	293.134	-4.84
927.063	-0.815	293.775	-7.458	293.775	-4.793
927.547	-0.815	294.243	-7.412	294.243	-4.748
928.016	-0.813	294.728	-7.362	294.728	-4.703
928.5	-0.811	295.212	-7.319	295.212	-4.655
929.141	-0.816	295.696	-7.274	295.696	-4.613
929.625	-0.818	296.321	-7.212	296.321	-4.566
930.109	-0.824	296.805	-7.155	296.805	-4.519
930.578	-0.826	297.289	-7.095	297.289	-4.477
931.062	-0.84	297.774	-7.039	297.774	-4.436
931.703	-0.84	298.242	-6.975	298.242	-4.389
932.187	-0.839	298.883	-6.896	298.883	-4.332
932.671	-0.839	299.367	-6.825	299.367	-4.284
933.14	-0.841	299.851	-6.763	299.851	-4.24
933.624	-0.842	300.336	-6.709	300.336	-4.196
934.108	-0.84	300.804	-6.668	300.804	-4.157
934.749	-0.834	301.445	-6.627	301.445	-4.115
935.217	-0.816	301.929	-6.602	301.929	-4.08
935.702	-0.808	302.413	-6.583	302.413	-4.046
936.186	-0.797	302.882	-6.578	302.882	-4.021
936.67	-0.79	303.366	-6.581	303.366	-3.997
937.311	-0.788	304.007	-6.588	304.007	-3.973
937.779	-0.791	304.491	-6.59	304.491	-3.957
938.264	-0.795	304.975	-6.598	304.975	-3.946
938.748	-0.799	305.444	-6.606	305.444	-3.937
939.217	-0.811	305.928	-6.608	305.928	-3.933
939.701	-0.826	306.412	-6.608	306.412	-3.929
940.341	-0.835	307.053	-6.601	307.053	-3.922
940.826	-0.841	307.521	-6.6	307.521	-3.921
941.31	-0.852	308.006	-6.594	308.006	-3.918
941.778	-0.858	308.49	-6.603	308.49	-3.915
942.263	-0.864	308.974	-6.619	308.974	-3.916
942.747	-0.868	309.615	-6.63	309.615	-3.922
943.387	-0.873	310.083	-6.641	310.083	-3.927
943.872	-0.876	310.568	-6.658	310.568	-3.929
944.34	-0.872	311.052	-6.674	311.052	-3.931
944.825	-0.864	311.692	-6.706	311.692	-3.946
945.309	-0.846	312.177	-6.734	312.177	-3.956
945.777	-0.838	312.645	-6.758	312.645	-3.967
946.418	-0.822	313.129	-6.774	313.129	-3.984
946.902	-0.818	313.614	-6.788	313.614	-4.003
947.386	-0.808	314.082	-6.799	314.082	-4.029
947.871	-0.803	314.723	-6.813	314.723	-4.068
948.339	-0.795	315.207	-6.82	315.207	-4.096
948.98	-0.797	315.691	-6.817	315.691	-4.111
949.464	-0.802	316.176	-6.811	316.176	-4.124
949.948	-0.803	316.644	-6.806	316.644	-4.135
950.417	-0.806	317.129	-6.808	317.129	-4.146
950.901	-0.811	317.769	-6.812	317.769	-4.156
951.542	-0.816	318.253	-6.804	318.253	-4.156
952.026	-0.811	318.722	-6.805	318.722	-4.157
952.51	-0.814	319.206	-6.807	319.206	-4.154
952.979	-0.812	319.69	-6.811	319.69	-4.152
953.463	-0.81	320.331	-6.806	320.331	-4.139
953.947	-0.802	320.815	-6.803	320.815	-4.136
954.588	-0.779	321.284	-6.809	321.284	-4.134
955.057	-0.764	321.768	-6.806	321.768	-4.128
955.541	-0.749	322.252	-6.802	322.252	-4.117
956.025	-0.737	322.893	-6.814	322.893	-4.11
956.509	-0.722	323.361	-6.82	323.361	-4.11
957.15	-0.726	323.846	-6.815	323.846	-4.105
957.618	-0.73	324.33	-6.815	324.33	-4.106
958.103	-0.733	324.814	-6.814	324.814	-4.11
958.587	-0.74	325.455	-6.809	325.455	-4.124
959.071	-0.746	325.923	-6.803	325.923	-4.14
959.54	-0.764	326.408	-6.798	326.408	-4.149
960.18	-0.772	326.892	-6.793	326.892	-4.153
960.665	-0.783	327.532	-6.789	327.532	-4.16
961.149	-0.801	328.017	-6.783	328.017	-4.157
961.618	-0.8	328.485	-6.787	328.485	-4.155
962.102	-0.786	328.969	-6.79	328.969	-4.157
962.742	-0.768	329.454	-6.791	329.454	-4.149
963.227	-0.747	330.094	-6.797	330.094	-4.15
963.711	-0.727	330.563	-6.794	330.563	-4.152
964.179	-0.704	331.047	-6.799	331.047	-4.154
964.664	-0.685	331.531	-6.795	331.531	-4.147
965.304	-0.656	332.172	-6.792	332.172	-4.145
965.788	-0.641	332.656	-6.775	332.656	-4.144
966.257	-0.632	333.125	-6.761	333.125	-4.14
966.741	-0.631	333.609	-6.751	333.609	-4.14
967.382	-0.629	334.093	-6.741	334.093	-4.138
967.866	-0.628	334.562	-6.739	334.562	-4.145
968.35	-0.638	335.202	-6.722	335.202	-4.14
968.819	-0.651	335.687	-6.718	335.687	-4.138
969.303	-0.668	336.171	-6.718	336.171	-4.14
969.787	-0.689	336.655	-6.723	336.655	-4.141
970.428	-0.713	337.124	-6.719	337.124	-4.13
970.912	-0.726	337.764	-6.722	337.764	-4.112
971.381	-0.733	338.249	-6.717	338.249	-4.102
971.865	-0.743	338.733	-6.716	338.733	-4.088
972.349	-0.746	339.217	-6.714	339.217	-4.076
972.99	-0.742	339.686	-6.713	339.686	-4.072
973.458	-0.739	340.326	-6.718	340.326	-4.068
973.943	-0.734	340.81	-6.734	340.81	-4.069
974.427	-0.719	341.295	-6.734	341.295	-4.075
974.911	-0.702	341.763	-6.736	341.763	-4.082
975.38	-0.678	342.248	-6.733	342.248	-4.092
975.864	-0.661	342.732	-6.726	342.732	-4.105
976.505	-0.647	343.372	-6.719	343.372	-4.115
976.989	-0.643	343.857	-6.716	343.857	-4.134
977.458	-0.645	344.325	-6.721	344.325	-4.143
977.942	-0.651	344.81	-6.709	344.81	-4.145
978.582	-0.653	345.294	-6.693	345.294	-4.147
979.067	-0.66	345.934	-6.683	345.934	-4.145
979.551	-0.663	346.403	-6.666	346.403	-4.14
980.019	-0.667	346.887	-6.648	346.887	-4.128
980.504	-0.67	347.371	-6.632	347.371	-4.115
980.988	-0.679	347.856	-6.623	347.856	-4.102
981.628	-0.694	348.324	-6.612	348.324	-4.094
982.097	-0.699	348.965	-6.606	348.965	-4.075
982.581	-0.694	349.449	-6.609	349.449	-4.065
983.066	-0.696	349.933	-6.608	349.933	-4.06
983.55	-0.697	350.402	-6.606	350.402	-4.058
984.018	-0.69	350.886	-6.609	350.886	-4.061
984.659	-0.687	351.527	-6.62	351.527	-4.062
985.143	-0.688	352.011	-6.626	352.011	-4.067
985.627	-0.683	352.495	-6.633	352.495	-4.08
986.112	-0.685	352.964	-6.641	352.964	-4.089
986.58	-0.701	353.448	-6.646	353.448	-4.097
987.221	-0.743	353.932	-6.642	353.932	-4.105
987.705	-0.787	354.573	-6.632	354.573	-4.108
988.189	-0.838	355.057	-6.614	355.057	-4.105
988.658	-0.893	355.526	-6.595	355.526	-4.101
989.142	-0.948	356.01	-6.58	356.01	-4.101
989.627	-1.004	356.494	-6.571	356.494	-4.099
990.111	-1.048	357.135	-6.548	357.135	-4.091
990.751	-1.105	357.603	-6.526	357.603	-4.09
991.22	-1.158	358.088	-6.508	358.088	-4.075
991.704	-1.2	358.572	-6.499	358.572	-4.066
992.188	-1.25	359.056	-6.49	359.056	-4.055
992.829	-1.292	359.525	-6.485	359.525	-4.04
993.298	-1.282	360.165	-6.476	360.165	-4.026
993.782	-1.231	360.65	-6.465	360.65	-4.011
994.266	-1.143	361.134	-6.462	361.134	-4.002
994.75	-1.028	361.602	-6.45	361.602	-3.989
995.391	-0.979	362.087	-6.441	362.087	-3.981
995.859	-0.884	362.727	-6.417	362.727	-3.973
996.344	-0.127	363.211	-6.407	363.211	-3.97
996.828	0.758	363.696	-6.394	363.696	-3.966
997.468	0.469	364.164	-6.385	364.164	-3.966
997.953	-0.0299997	364.649	-6.372	364.649	-3.964
998.421	-0.425	365.133	-6.353	365.133	-3.962
998.906	-0.69	365.773	-6.335	365.773	-3.964
999.39	-1.176	366.258	-6.321	366.258	-3.953
999.859	-1.446	366.726	-6.314	366.726	-3.949
1000.5	-1.85	367.21	-6.309	367.21	-3.943
1000.98	-2.228	367.695	-6.31	367.695	-3.936
1001.47	-2.57	368.163	-6.307	368.163	-3.926
1001.95	-2.768	368.804	-6.3	368.804	-3.912
1002.42	-3.201	369.288	-6.298	369.288	-3.904
1002.91	-3.216	369.772	-6.287	369.772	-3.884
1003.54	-3.486	370.257	-6.283	370.257	-3.878
1004.03	-3.786	370.725	-6.275	370.725	-3.873
1004.5	-3.988	371.366	-6.263	371.366	-3.865
1004.98	-4.068	371.85	-6.264	371.85	-3.868
1005.47	-4.277	372.334	-6.257	372.334	-3.87
1005.95	-4.186	372.803	-6.262	372.803	-3.874
1006.59	-4.335	373.287	-6.263	373.287	-3.883
1007.06	-4.452	373.928	-6.257	373.928	-3.89
1007.54	-4.444	374.412	-6.253	374.412	-3.901
1008.03	-4.453	374.896	-6.251	374.896	-3.912
1008.51	-4.498	375.365	-6.244	375.365	-3.914
1009.14	-4.52	375.849	-6.239	375.849	-3.914
1009.62	-4.411	376.333	-6.236	376.333	-3.918
1010.11	-4.286	376.974	-6.233	376.974	-3.913
1010.59	-4.773	377.458	-6.23	377.458	-3.904
1011.06	-3.738	377.927	-6.227	377.927	-3.894
1011.7	-2.704	378.411	-6.224	378.411	-3.877
1012.18	-2.241	378.895	-6.219	378.895	-3.857
1012.67	-1.999	379.536	-6.215	379.536	-3.833
1013.15	-1.809	380.004	-6.214	380.004	-3.809
1013.62	-1.62	380.489	-6.226	380.489	-3.792
1014.26	-1.382	380.973	-6.228	380.973	-3.775
1014.75	-1.187	381.457	-6.224	381.457	-3.761
1015.23	-1.014	382.098	-6.215	382.098	-3.748
1015.7	-0.859001	382.566	-6.207	382.566	-3.742
1016.18	-0.721001	383.051	-6.192	383.051	-3.727
1016.82	-0.569	383.535	-6.175	383.535	-3.715
1017.31	-0.481995	384.003	-6.154	384.003	-3.709
1017.79	-0.413002	384.488	-6.137	384.488	-3.704
1018.26	-0.348999	385.128	-6.115	385.128	-3.707
1018.74	-0.277	385.612	-6.101	385.612	-3.696
1019.23	-0.220001	386.097	-6.092	386.097	-3.68
1019.87	-0.153	386.565	-6.083	386.565	-3.668
1020.34	-0.0999985	387.05	-6.07	387.05	-3.662
1020.82	-0.0559998	387.534	-6.061	387.534	-3.657
1021.31	-0.0219955	388.174	-6.049	388.174	-3.65
1021.79	9.00E-03	388.643	-6.026	388.643	-3.638
1022.43	0.0429993	389.127	-6.014	389.127	-3.626
1022.9	0.0639954	389.611	-6	389.611	-3.618
1023.38	0.0820007	390.096	-5.99	390.096	-3.617
1023.87	0.0940018	390.564	-5.969	390.564	-3.622
1024.35	3.00E-03	391.205	-5.945	391.205	-3.628
1024.99	-0.523003	391.689	-5.929	391.689	-3.626
1025.46	-1.049	392.173	-5.921	392.173	-3.621
1025.95	-1.591	392.658	-5.91	392.658	-3.611
1026.43	-2.075	393.126	-5.896	393.126	-3.592
1026.9	-2.479	393.611	-5.885	393.611	-3.574
1027.54	-3.164	394.251	-5.867	394.251	-3.543
1028.02	-4.246	394.735	-5.859	394.735	-3.519
1028.51	-4.465	395.204	-5.853	395.204	-3.502
1028.99	-3.89301	395.688	-5.849	395.688	-3.485
1029.46	-2.924	396.172	-5.848	396.172	-3.475
1030.1	-2.163	396.657	-5.842	396.657	-3.465
1030.59	-1.21	397.297	-5.834	397.297	-3.457
1031.07	-0.687	397.766	-5.826	397.766	-3.448
1031.54	-0.213997	398.25	-5.809	398.25	-3.439
1032.02	0.155003	398.734	-5.793	398.734	-3.434
1032.66	0.725998	399.219	-5.776	399.219	-3.429
1033.15	1.376	399.843	-5.754	399.843	-3.431
1033.63	1.763	400.328	-5.746	400.328	-3.433
1034.1	2.18	400.812	-5.736	400.812	-3.433
1034.58	2.616	401.296	-5.724	401.296	-3.432
1035.22	3.069	401.765	-5.721	401.765	-3.428
1035.71	3.418	402.249	-5.721	402.249	-3.422
1036.19	3.728	402.733	-5.719	402.733	-3.415
1036.66	4.028	403.374	-5.72	403.374	-3.406
1037.15	4.318	403.858	-5.72	403.858	-3.398
1037.79	4.686	404.327	-5.717	404.327	-3.391
1038.27	4.972	404.811	-5.72	404.811	-3.393
1038.74	5.231	405.295	-5.718	405.295	-3.387
1039.22	5.48	405.936	-5.71	405.936	-3.38
1039.71	5.671	406.404	-5.7	406.404	-3.379
1040.35	5.73	406.889	-5.698	406.889	-3.372
1040.83	5.755	407.373	-5.704	407.373	-3.363
1041.3	5.807	407.857	-5.708	407.857	-3.362
1041.79	7.202	408.326	-5.71	408.326	-3.37
1042.27	8.796	408.966	-5.704	408.966	-3.38
1042.91	9.64	409.451	-5.702	409.451	-3.387
1043.38	9.135	409.935	-5.702	409.935	-3.388
1043.86	8.571	410.403	-5.705	410.403	-3.387
1044.35	8.14	410.888	-5.704	410.888	-3.384
1044.83	7.866	411.372	-5.705	411.372	-3.373
1045.47	7.654	412.012	-5.709	412.012	-3.368
1045.94	7.561	412.497	-5.709	412.497	-3.363
1046.43	7.647	412.965	-5.708	412.965	-3.356
1046.91	7.597	413.45	-5.709	413.45	-3.351
1047.55	7.585	413.934	-5.706	413.934	-3.348
1048.02	7.589	414.418	-5.704	414.418	-3.335
1048.5	7.609	415.059	-5.705	415.059	-3.321
1048.99	7.638	415.527	-5.701	415.527	-3.315
1049.47	7.679	416.012	-5.693	416.012	-3.314
1049.94	7.718	416.496	-5.681	416.496	-3.309
1050.58	7.773	416.964	-5.673	416.964	-3.306
1051.06	7.826	417.605	-5.66	417.605	-3.313
1051.55	7.885	418.089	-5.648	418.089	-3.309
1052.03	7.936	418.573	-5.627	418.573	-3.3
1052.5	7.981	419.058	-5.599	419.058	-3.284
1053.14	8.035	419.526	-5.57	419.526	-3.272
1053.63	8.072	420.011	-5.549	420.011	-3.256
1054.11	8.097	420.651	-5.525	420.651	-3.24
1054.58	8.131	421.135	-5.506	421.135	-3.229
1055.06	8.188	421.604	-5.489	421.604	-3.215
1055.7	8.276	422.088	-5.466	422.088	-3.198
1056.19	8.316	422.572	-5.449	422.572	-3.18
1056.67	8.418	423.057	-5.436	423.057	-3.158
1057.14	8.533	423.697	-5.43	423.697	-3.132
1057.63	8.5	424.166	-5.435	424.166	-3.116
1058.27	6.528	424.65	-5.432	424.65	-3.105
1058.75	5.231	425.134	-5.424	425.134	-3.087
1059.22	4.797	425.619	-5.415	425.619	-3.071
1059.7	4.638	426.087	-5.407	426.087	-3.057
1060.34	5.133	426.728	-5.398	426.728	-3.042
1060.83	5.29	427.212	-5.385	427.212	-3.033
1061.31	5.39	427.696	-5.377	427.696	-3.026
1061.78	5.517	428.165	-5.368	428.165	-3.021
1062.27	5.675	428.649	-5.354	428.649	-3.014
1062.91	6.033	429.133	-5.338	429.133	-3.01
1063.39	6.291	429.774	-5.327	429.774	-3.008
1063.86	6.438	430.258	-5.344	430.258	-2.996
1064.34	6.551	430.727	-5.401	430.727	-2.998
1064.83	6.61	431.211	-5.478	431.211	-2.999
1065.47	6.658	431.695	-5.574	431.695	-2.988
1065.95	6.702	432.164	-5.687	432.164	-2.989
1066.42	6.778	432.804	-5.842	432.804	-3.036
1066.91	6.877	433.289	-5.96	433.289	-3.101
1067.39	6.997	433.773	-6.053	433.773	-3.173
1068.03	7.132	434.257	-6.14	434.257	-3.258
1068.51	7.232	434.726	-6.218	434.726	-3.343
1068.98	7.313	435.21	-6.302	435.21	-3.421
1069.47	7.358	435.851	-6.361	435.851	-3.478
1069.95	7.387	436.335	-6.405	436.335	-3.478
1070.59	7.388	436.819	-6.762	436.819	-3.487
1071.06	7.344	437.288	-7.166	437.288	-3.467
1071.55	7.285	437.772	-7.405	437.772	-3.366
1072.03	7.196	438.256	-7.178	438.256	-3.166
1072.51	7.094	438.897	-6.555	438.897	-2.678
1072.98	6.981	439.365	-5.949	439.365	-2.078
1073.62	6.806	439.85	-5.255	439.85	-1.452
1074.11	6.654	440.334	-3.027	440.334	-0.699
1074.59	6.501	440.818	0.916	440.818	1.267
1075.06	6.346	441.287	4.226	441.287	4.815
1075.54	6.196	441.927	7.722	441.927	8.577
1076.03	6.055	442.412	10.676	442.412	11.92
1076.67	5.879	442.896	13.027	442.896	14.46
1077.15	5.744	443.364	15.285	443.364	16.994
1077.62	5.616	443.849	17.167	443.849	19.243
1078.11	5.494	444.333	19.151	444.333	21.453
1078.59	5.382	444.973	21.137	444.973	23.912
1079.23	5.247	445.458	22.946	445.458	26.062
1079.71	5.153	445.926	24.681	445.926	27.971
1080.18	5.056	446.411	26.035	446.411	29.664
1080.67	4.968	446.895	27.316	446.895	31.047
1081.15	4.88	447.535	28.8	447.535	32.555
1081.79	4.788	448.02	29.834	448.02	34.169
1082.26	4.725	448.488	31.084	448.488	35.585
1082.74	4.681	448.973	32.036	448.973	36.752
1083.23	4.642	449.457	33.093	449.457	37.958
1083.71	4.604	449.925	34.161	449.925	39.034
1084.35	4.536	450.41	35.182	450.41	40.168
1084.82	4.478	451.05	36.416	451.05	41.489
1085.31	4.431	451.534	37.374	451.534	42.489
1085.79	4.335	452.019	38.271	452.019	43.496
1086.26	4.235	452.487	39.153	452.487	44.439
1086.9	4.098	452.972	40.015	452.972	45.359
1087.39	3.969	453.456	40.935	453.456	46.248
1087.87	3.83	454.096	42.098	454.096	47.362
1088.35	3.701	454.565	43.138	454.565	48.354
1088.82	3.582	455.049	52.118	455.049	57.827
1089.31	3.469	455.533	55.684	455.533	60.123
1089.95	3.344	456.018	57.321	456.018	60.589
1090.43	3.276	456.658	58.689	456.658	61.037
1090.9	3.243	457.127	59.49	457.127	61.389
1091.38	3.23	457.611	60.196	457.611	61.884
1091.87	3.237	458.095	61.001	458.095	62.32
1092.51	3.254	458.58	61.757	458.58	62.713
1092.99	3.277	459.048	62.453	459.048	63.069
1093.46	3.305	459.689	63.289	459.689	63.497
1093.95	3.334	460.173	63.888	460.173	63.815
1094.43	3.368	460.657	64.421	460.657	64.101
1095.07	3.394	461.126	64.915	461.126	64.372
1095.56	3.405	461.61	65.369	461.61	64.619
1096.02	3.404	462.094	65.779	462.094	64.85
1096.51	3.4	462.579	66.154	462.579	65.061
1096.99	3.401	463.219	66.61	463.219	65.313
1097.63	3.379	463.688	66.936	463.688	65.491
1098.1	3.372	464.172	67.211	464.172	65.637
1098.58	3.358	464.656	67.462	464.656	65.775
1099.07	3.348	465.125	67.674	465.125	65.891
1099.55	3.335	465.765	67.904	465.765	66.017
1100.02	3.316	466.25	68.047	466.25	66.106
1100.66	3.301	466.734	68.162	466.734	66.171
1101.15	3.284	467.218	68.247	467.218	66.221
1101.63	3.269	467.687	68.304	467.687	66.254
1102.1	3.248	468.327	68.356	468.327	66.276
1102.58	3.233	468.812	68.333	468.812	66.377
1103.07	3.219	469.296	68.279	469.296	66.691
1103.71	3.198	469.78	68.158	469.78	67.026
1104.19	3.19	470.249	67.912	470.249	67.324
1104.66	3.184	470.889	67.478	470.889	67.546
1105.15	3.177	471.373	67.026	471.373	67.529
1105.63	3.182	471.858	66.396	471.858	67.356
1106.11	3.189	472.326	64.919	472.326	67.126
1106.76	3.182	472.811	63.908	472.811	66.797
1107.22	3.168	473.295	63.45	473.295	66.076
1107.71	3.135	473.935	62.936	473.935	64.173
1108.19	3.109	474.42	62.474	474.42	62.612
1108.66	3.086	474.888	62.085	474.888	61.617
1109.15	3.061	475.373	61.729	475.373	60.58
1109.79	3.018	475.857	61.404	475.857	59.82
1110.27	2.991	476.497	61.02	476.497	58.866
1110.75	2.964	476.966	60.753	476.966	58.035
1111.22	2.939	477.45	60.502	477.45	57.279
1111.71	2.922	477.934	60.267	477.934	56.634
1112.35	2.904	478.419	60.055	478.419	56.003
1112.83	2.899	479.059	59.776	479.059	55.205
1113.3	2.893	479.528	59.57	479.528	54.632
1113.79	2.858	480.012	59.387	480.012	54.104
1114.43	2.781	480.496	59.204	480.496	53.597
1114.91	2.717	480.981	59.02	480.981	53.107
1115.39	2.656	481.449	58.834	481.449	52.626
1115.86	2.608	481.934	58.642	481.934	52.153
1116.35	2.575	482.574	58.385	482.574	51.553
1116.83	2.562	483.058	58.173	483.058	51.083
1117.47	2.562	483.527	57.964	483.527	50.642
1117.96	2.581	484.011	57.735	484.011	50.205
1118.42	2.591	484.495	57.287	484.495	49.659
1118.91	2.598	485.136	56.651	485.136	48.959
1119.39	2.604	485.62	56.105	485.62	48.355
1120.03	2.599	486.089	53.326	486.089	45.049
1120.5	2.58	486.573	49.468	486.573	39.671
1120.99	2.559	487.057	47.526	487.057	37.002
1121.47	2.534	487.526	45.655	487.526	35.219
1121.95	2.5	488.166	43.539	488.166	33.737
1122.59	2.435	488.651	41.777	488.651	32.842
1123.06	2.382	489.135	40.58	489.135	32.068
1123.55	2.319	489.619	39.524	489.619	31.425
1124.03	2.245	490.088	38.741	490.088	30.797
1124.5	2.164	490.572	37.966	490.572	30.134
1124.98	2.095	491.056	37.287	491.056	29.471
1125.63	2.016	491.697	36.558	491.697	28.652
1126.11	1.963	492.165	35.986	492.165	28.1
1126.59	1.928	492.65	35.467	492.65	27.595
1127.06	1.885	493.134	34.984	493.134	27.12
1127.55	1.837	493.618	34.516	493.618	26.664
1128.03	1.804	494.259	33.949	494.259	26.09
1128.67	1.751	494.727	33.535	494.727	25.667
1129.16	1.707	495.212	33.15	495.212	25.274
1129.63	1.659	495.696	32.788	495.696	24.902
1130.11	1.619	496.18	32.439	496.18	24.54
1130.59	1.58	496.649	32.112	496.649	24.198
1131.23	1.543	497.133	31.794	497.133	23.87
1131.7	1.52	497.774	31.414	497.774	23.471
1132.19	1.496	498.258	31.124	498.258	23.171
1132.67	1.474	498.726	30.863	498.726	22.891
1133.16	1.468	499.211	30.622	499.211	22.628
1133.62	1.477	499.695	30.419	499.695	22.353
1134.26	1.497	500.179	30.081	500.179	21.966
1134.75	1.524	500.82	29.306	500.82	21.118
1135.23	1.545	501.288	28.693	501.288	20.396
1135.7	1.573	501.773	28.17	501.773	19.758
1136.19	1.604	502.257	26.328	502.257	18.205
1136.83	1.64	502.741	19.969	502.741	13.002
1137.31	1.663	503.366	14.055	503.366	8.403
1137.8	1.686	503.85	9.839	503.85	5.241
1138.26	1.707	504.334	7.555	504.334	3.22
1138.75	1.72	504.819	7.388	504.819	2.253
1139.39	1.723	505.287	7.737	505.287	2.406
1139.87	1.719	505.772	8.175	505.772	2.693
1140.34	1.713	506.412	8.617	506.412	2.974
1140.82	1.705	506.896	9.162	506.896	3.319
1141.31	1.699	507.381	9.881	507.381	3.768
1141.79	1.696	507.849	10.712	507.849	4.359
1142.43	1.683	508.334	11.292	508.334	4.995
1142.9	1.683	508.818	12.133	508.818	5.74
1143.39	1.682	509.458	12.951	509.458	6.521
1143.87	1.685	509.927	13.589	509.927	7.13
1144.36	1.695	510.411	14.206	510.411	7.706
1144.82	1.713	510.895	14.856	510.895	8.278
1145.46	1.742	511.38	15.466	511.38	8.771
1145.95	1.778	512.02	16.06	512.02	9.219
1146.43	1.814	512.489	16.364	512.489	9.43
1146.9	1.844	512.973	16.527	512.973	9.523
1147.39	1.869	513.457	16.558	513.457	9.504
1148.03	1.905	514.098	16.47	514.098	9.386
1148.51	1.922	514.566	16.268	514.566	9.184
1148.99	1.924	515.051	16.016	515.051	8.958
1149.46	1.921	515.535	15.711	515.535	8.713
1149.95	1.913	516.019	15.381	516.019	8.449
1150.59	1.898	516.488	15.052	516.488	8.178
1151.07	1.88	517.128	14.627	517.128	7.839
1151.54	1.866	517.613	14.28	517.613	7.582
1152.03	1.848	518.097	13.933	518.097	7.364
1152.51	1.824	518.581	13.603	518.581	7.165
