Scrubber 2.00 Method File
15:59:29   2021/04/27

RowCount: 1

Rows:	1
Cols:	 1
Grid:
 0u

Analytes: 1
 1	-1.00	Her1 8aza	1
 1

Input data:
210413 16:14 Fc=24 - 1_X	210413 16:14 Fc=24 - 1_Y
624.009	-6.138
624.650	-6.721
625.134	-7.170
625.618	-7.595
626.103	-7.975
626.571	-8.291
627.055	-8.551
627.696	-8.808
628.180	-8.931
628.664	-9.009
629.133	-9.039
629.617	-9.030
630.102	-8.986
630.742	-8.902
631.211	-8.805
631.695	-8.677
632.179	-8.512
632.664	-8.374
633.304	-8.214
633.773	-8.114
634.257	-8.058
634.741	-8.026
635.382	-8.030
635.850	-8.072
636.335	-8.131
636.819	-8.199
637.303	-8.280
637.772	-8.375
638.256	-8.473
638.896	-8.606
639.381	-8.716
639.865	-8.821
640.334	-8.931
640.974	-9.070
641.458	-9.172
641.943	-9.263
642.411	-9.349
642.895	-9.424
643.536	-9.525
644.020	-9.597
644.504	-9.668
644.973	-9.731
645.457	-9.793
645.942	-9.861
646.582	-9.955
647.051	-10.026
647.535	-10.100
648.019	-10.181
648.504	-10.262
648.972	-10.346
649.613	-10.465
650.097	-10.564
650.581	-10.663
651.050	-10.767
651.534	-10.889
652.175	-11.045
652.659	-11.175
653.143	-11.298
653.612	-11.418
654.096	-11.536
654.736	-11.691
655.221	-11.802
655.705	-11.904
656.174	-11.999
656.658	-12.091
657.142	-12.174
657.783	-12.283
658.251	-12.364
658.735	-12.444
659.220	-12.525
659.704	-12.605
660.173	-12.686
660.813	-12.795
661.297	-12.882
661.782	-12.971
662.250	-13.060
662.735	-13.143
663.375	-13.242
663.859	-13.321
664.344	-13.404
664.812	-13.489
665.296	-13.575
665.937	-13.686
666.421	-13.768
666.905	-13.849
667.374	-13.926
667.858	-14.007
668.499	-14.104
668.983	-14.181
669.452	-14.250
669.936	-14.325
670.420	-14.405
671.061	-14.505
671.545	-14.582
672.014	-14.653
672.498	-14.726
672.982	-14.801
673.451	-14.874
674.091	-14.964
674.575	-15.043
675.060	-15.119
675.544	-15.194
676.013	-15.270
676.653	-15.365
677.137	-15.436
677.622	-15.495
678.106	-15.553
678.575	-15.611
679.215	-15.679
679.699	-15.717
680.184	-15.734
680.652	-15.736
681.136	-15.715
681.621	-15.686
682.261	-15.650
682.745	-15.618
683.214	-15.586
683.698	-15.559
684.183	-15.541
684.823	-15.527
685.292	-15.525
685.776	-15.532
686.260	-15.531
686.744	-15.531
687.385	-15.535
687.854	-15.538
688.338	-15.544
688.822	-15.556
689.463	-15.632
689.931	-15.702
690.415	-15.767
690.900	-15.859
691.384	-15.975
691.853	-16.089
692.493	-16.237
692.977	-16.348
693.462	-16.440
693.946	-16.516
694.415	-16.587
695.055	-16.664
695.539	-16.712
696.024	-16.762
696.492	-16.809
697.133	-16.866
697.617	-16.913
698.101	-16.957
698.585	-17.005
699.054	-17.054
699.538	-17.112
700.179	-17.186
700.663	-17.253
701.132	-17.321
701.616	-17.393
702.100	-17.467
702.741	-17.566
703.225	-17.638
703.694	-17.703
704.178	-17.766
704.662	-17.824
705.303	-17.909
705.771	-17.971
706.255	-18.028
706.740	-18.085
707.224	-18.138
707.864	-18.206
708.333	-18.256
708.817	-18.295
709.302	-18.335
709.786	-18.377
710.255	-18.417
710.739	-18.455
711.379	-18.500
711.864	-18.542
712.332	-18.586
712.816	-18.625
713.301	-18.673
713.785	-18.721
714.425	-18.779
714.894	-18.822
715.378	-18.858
715.863	-18.896
716.503	-18.943
716.972	-18.970
717.456	-18.996
717.940	-19.024
718.424	-19.047
718.893	-19.073
719.377	-19.104
720.018	-19.146
720.502	-19.178
